game_id,n_raters_active,n_obs,raw_mean,adj_mean,mean_delta_pool,selection_residual_mean,selection_z,selection_p,selection_residual_cross_mean,selection_cross_z,share_heavy_500plus,share_heavy_250plus,share_light_10_24,share_deg_broad,share_own,share_want,share_preordered,chi2_volume_band,kl_volume_band,chi2_p,mean_cnt_pool,enthusiasm_vs_own_other,title,year,weight
25233,190,190,5.91130994736842,6.0826319653438485,-0.17132201797542487,-2.6049338125152357e-15,-2.8403937121673946e-14,0.9999999999999774,0.0026253357344765233,0.028380888157111074,0.3684210526315789,0.5736842105263158,0.031578947368421054,0.005263157894736842,0.5789473684210527,0.0,0.0,49.17174869503116,0.1161830931656104,,537.4526315789474,-1.0858611013461434,Tchin Tchin,2006.0,1.0
25234,1424,1424,6.420755512640449,6.7402879018061945,-0.3195323891657514,5.928933997938529e-15,1.988754686116589e-13,0.9999999999998412,0.00025257474183580745,0.008367511668402215,0.2963483146067416,0.5182584269662922,0.038623595505617975,0.0028089887640449437,0.5091292134831461,0.0007022471910112359,0.0,135.22123991573716,0.042939201390703036,,465.24859550561797,-0.482777495651522,Catan Histories: Struggle for Rome,2006.0,2.5473
25242,461,461,5.997548806941431,6.352063793543484,-0.354514986602041,-1.1270810748906145e-14,-2.1652404661969796e-13,0.9999999999998272,0.0005023948679461754,0.009644953567526652,0.4924078091106291,0.7201735357917571,0.015184381778741865,0.0,0.48590021691973967,0.0021691973969631237,0.0021691973969631237,333.65730009352495,0.297828596510735,,700.9479392624729,-0.8024322404999553,Relikt,2006.0,1.4255
25261,3120,3120,6.424412820512821,6.605742529827728,-0.18132970931492465,1.749135024854153e-14,6.872390112086945e-13,0.9999999999994518,0.003347054575178731,0.12875376879415215,0.15544871794871795,0.33814102564102566,0.09038461538461538,0.0035256410256410257,0.5528846153846154,0.002564102564102564,0.0009615384615384616,89.24844582691053,0.013702829813473568,,285.3467948717949,-0.6840197948211838,Tannhäuser,2007.0,2.7351
25277,984,984,7.383096646341462,7.835799651915373,-0.4527030055739192,9.143544097116127e-15,2.634892552143976e-13,0.9999999999997897,-0.007562885035301669,-0.21553729658234294,0.2530487804878049,0.47865853658536583,0.046747967479674794,0.003048780487804878,0.5579268292682927,0.009146341463414634,0.0040650406504065045,37.35558097351257,0.018857832433303832,,416.0355691056911,0.3774431315008317,Richard III: The Wars of the Roses,2009.0,2.6444
25292,14074,14074,7.3611941999431485,7.674580639009359,-0.3133864390662137,1.1704297865954233e-14,1.094955465404057e-12,0.9999999999991263,-0.00016526384636272347,-0.015171467076147954,0.14516129032258066,0.3427596987352565,0.059400312633224386,0.0035526502771067218,0.5333949126048032,0.005257922410117948,0.00035526502771067214,285.1523662272467,0.010975297982753672,,268.95971294585763,0.18384280440750048,Merchants & Marauders,2010.0,3.2412
25294,437,437,6.794050343249428,7.262700783155005,-0.46865043990557814,1.3078782907941204e-15,2.3672939774992455e-14,0.9999999999999811,-0.005119423245141122,-0.09224990005764731,0.5720823798627002,0.7940503432494279,0.006864988558352402,0.0,0.41876430205949655,0.009153318077803204,0.002288329519450801,550.8654508126957,0.4749235037975378,,867.8558352402746,0.09578258791067838,Take It to the Limit!,2006.0,2.075
25314,365,365,6.660835616438357,7.012882749829692,-0.35204713339133226,-3.2868684942738196e-15,-5.952062092943364e-14,0.9999999999999525,0.001488461788580329,0.026412038568836727,0.3726027397260274,0.5917808219178082,0.019178082191780823,0.005479452054794521,0.4575342465753425,0.0027397260273972603,0.00821917808219178,105.240251414088,0.12915914245559887,,570.9041095890411,-0.22062372746851006,Bowling Solitaire,1969.0,1.5172
25344,116,116,6.108189655172414,7.147667275410216,-1.0394776202378027,8.537232223841721e-16,8.111257303802293e-15,0.9999999999999936,-0.0019494561918671953,-0.018557970431008947,0.5603448275862069,0.7672413793103448,0.0,0.008620689655172414,0.1810344827586207,0.034482758620689655,0.0,117.70168891456336,0.45575963381010215,,752.2155172413793,-0.3358357806446403,18TN,2006.0,3.8
25409,334,334,6.139565568862276,6.62179722718369,-0.48223165832141485,6.209271287424528e-16,1.0438688582682456e-14,0.9999999999999916,0.004828999356055488,0.08060824111323897,0.5838323353293413,0.7754491017964071,0.0029940119760479044,0.0029940119760479044,0.3532934131736527,0.0,0.0,437.8217215030852,0.49007930872874417,,849.0269461077844,-0.543277478720353,Salamanca,2006.0,2.4054
25412,285,285,5.3464561403508775,5.516889145250869,-0.17043300489999133,-4.678518780964256e-16,-5.98946029282892e-15,0.9999999999999951,0.007930223494696926,0.09872398734727506,0.1824561403508772,0.32280701754385965,0.0912280701754386,0.0035087719298245615,0.5789473684210527,0.0,0.0,13.649337682197583,0.0237776315598337,,330.99649122807017,-1.6362092635103864,Vampire: Dark Influences,2006.0,1.8421
25417,9033,9033,7.30785195837485,7.5427526271427165,-0.23490066876785942,-1.026672996098677e-14,-8.182041296995907e-13,0.9999999999993472,-0.0020120056439636566,-0.15693292459618216,0.1541016273663235,0.3369866046717591,0.08635004981733643,0.003542566146352264,0.5699103287944205,0.0025462194176906895,0.0006642311524410495,216.4855086235226,0.011813321489483926,,273.94032990147235,0.21405897766104132,BattleLore,2006.0,2.7644
25420,1012,1012,6.476913764822133,7.0260724782183175,-0.5491587133961883,4.5868008556895056e-15,1.180485337917844e-13,0.9999999999999059,-0.0008158489073547815,-0.020631784593409478,0.4940711462450593,0.7391304347826088,0.010869565217391304,0.003952569169960474,0.3942687747035573,0.005928853754940711,0.0009881422924901185,755.7486560990927,0.3228949313149476,,677.4841897233201,-0.23709933042493297,Ur,2006.0,3.0759
25423,223,223,6.080493273542601,6.269869785195596,-0.18937651165299643,1.7763568394002505e-15,2.6256660938564934e-14,0.9999999999999791,-0.005436940934431154,-0.07823760015476629,0.29596412556053814,0.5650224215246638,0.053811659192825115,0.0,0.6771300448430493,0.0,0.0,31.864056462822013,0.0697389327636685,,522.3183856502242,-0.6979212131545482,Martian Coasters,2006.0,1.25
25453,196,196,6.081377551020407,6.399780508653843,-0.3184029576334354,1.450087215836939e-16,1.803718382848316e-15,0.9999999999999987,0.007255403127538526,0.0879593170673784,0.40816326530612246,0.596938775510204,0.0663265306122449,0.0,0.4030612244897959,0.00510204081632653,0.0,94.2657984351153,0.18068513992108254,,720.2857142857143,-0.8355004737949817,Balance Duels,2005.0,1.6154
25470,151,151,5.656622516556292,6.031225785319832,-0.3746032687635405,-4.867335379482474e-16,-4.8237888404794086e-15,0.9999999999999962,-0.0005022012541430632,-0.004954726206487503,0.5629139072847682,0.8278145695364238,0.0,0.0,0.5629139072847682,0.0,0.0,240.6545344983116,0.5695878948015891,,950.635761589404,-1.057819421472643,Summertime,2006.0,1.5833
25491,1208,1208,6.2110607119205286,6.485867948096528,-0.27480723617600167,3.4359932118076245e-15,9.668313621880405e-14,0.999999999999923,0.0029944042785694717,0.08348471157046025,0.39403973509933776,0.6183774834437086,0.024006622516556293,0.0008278145695364238,0.5339403973509934,0.0016556291390728477,0.0016556291390728477,401.2366923814631,0.1466568783533855,,554.2657284768212,-0.7052925628445466,Alhambra: The Dice Game,2006.0,1.7203
25537,148,148,6.8235135135135145,7.238260887714426,-0.41474737420090746,-4.989064716909297e-15,-3.956336114914251e-14,0.9999999999999685,-0.0010612812485102853,-0.008370273778483114,0.5945945945945946,0.7770270270270271,0.013513513513513514,0.0,0.43243243243243246,0.0,0.0,291.45370235469403,0.6181181830790766,,1147.5675675675675,0.10731209495695562,Trötofant,2005.0,1.0
25554,13440,13440,7.305743522321424,7.715596060409493,-0.40985253808802397,-3.9316545224514566e-14,-4.384099196099572e-12,0.9999999999965019,0.0009120083401679974,0.10040830067495048,0.23921130952380953,0.5104166666666667,0.02068452380952381,0.0035714285714285713,0.4549107142857143,0.0052827380952380956,0.0011160714285714285,1402.5205991563523,0.05840390059578971,,372.34925595238093,0.2902889607232342,Notre Dame,2007.0,2.7474
25568,4327,4327,7.047161234111395,7.492727088411132,-0.44556585429973217,-6.5268900624947385e-15,-3.898808421353858e-13,0.9999999999996889,-0.0008812842142075177,-0.05214324872612714,0.3572914259302057,0.6212156228333718,0.016870811185578923,0.0020799630228795934,0.4226947076496418,0.012941992142361913,0.0013866420152530623,1216.884541228208,0.14564367193660588,,493.2038363762422,0.1580925159568971,Metropolys,2008.0,2.2097
25569,102,102,6.168529411764705,6.1137184212679925,0.05481099049671122,2.2520112136759304e-15,1.6022742112692686e-14,0.9999999999999871,0.008149589878160264,0.05631643448530787,0.12745098039215685,0.2941176470588235,0.10784313725490197,0.00980392156862745,0.7156862745098039,0.00980392156862745,0.0,7.782363636412699,0.03689456678050973,,369.72549019607845,-0.9615782409327351,Spicy Farkel,2006.0,1.0
25584,1180,1180,6.471622881355932,6.866496959914165,-0.39487407855824275,9.94966820797545e-15,3.503191812237639e-13,0.9999999999997204,0.004533136656501054,0.15800958656412906,0.41694915254237286,0.6728813559322033,0.01694915254237288,0.002542372881355932,0.39915254237288134,0.00423728813559322,0.000847457627118644,515.7383370471407,0.2021214500441237,,606.1059322033898,-0.3154439573312732,If Wishes Were Fishes!,2007.0,1.9487
25605,348,348,6.377327586206895,6.8625017408290665,-0.4851741546221727,2.372623170729106e-15,4.695392735901309e-14,0.9999999999999625,-0.0067385469378742294,-0.13242212701897815,0.5689655172413793,0.7701149425287357,0.0,0.005747126436781609,0.3936781609195402,0.0,0.0,467.0775292860906,0.485577231092185,,862.7701149425287,-0.3096044458751743,Walhalla,2006.0,2.3019
25613,19119,19119,7.812864768031798,8.222572395185761,-0.40970762715392056,-3.651688966843396e-14,-3.3195628399980742e-12,0.9999999999973515,-0.000611496048874527,-0.05458431913633325,0.15262304513834407,0.35435953763272143,0.059731157487316285,0.0036612793556148335,0.406035880537685,0.0032951514200533502,0.0008891678435064595,288.3676768309342,0.008212193622961227,,275.3492337465349,0.7007089264861122,Through the Ages: A Story of Civilization,2006.0,4.1783
25623,401,401,5.242518703241895,5.4323307149096305,-0.18981201166773418,-9.540719558250098e-16,-1.4027962962721037e-14,0.9999999999999889,-0.0010643573354960749,-0.015487989376514345,0.38403990024937656,0.6134663341645885,0.02493765586034913,0.0,0.513715710723192,0.0,0.0,113.5372711932483,0.12560091289603986,,536.9775561097257,-1.5867374636576264,Mmm ... Brains!,2006.0,1.0625
25643,4357,4357,6.90734915079183,7.3187555656674785,-0.4114064148756566,5.543177678274492e-15,3.6083802160133764e-13,0.999999999999712,-0.001605129656769536,-0.10341775041187556,0.364011934817535,0.6206105118200598,0.022033509295386736,0.0025246729400963965,0.439293091576773,0.006196924489327519,0.0006885471654808355,1174.997402508981,0.1320893830658258,,500.41335781501033,0.03690268812025641,Arkadia,2006.0,2.5729
25669,20516,20516,6.753958896471039,6.966173422305749,-0.2122145258347007,-6.83017689978986e-16,-9.340853470477324e-14,0.9999999999999254,-0.000531868439117268,-0.07122516879036526,0.1463248196529538,0.33992981087931373,0.054640280756482744,0.003314486254630532,0.6843926691362838,0.0011698186781048938,0.0006336517839734842,480.5004149982776,0.012598320794911182,,267.0646324819653,-0.3420035495992592,Qwirkle,2006.0,1.6177
25674,1873,1873,6.276736753870796,6.723255399241034,-0.4465186453702452,7.64471241248833e-15,2.501440685404612e-13,0.9999999999998004,0.004514004420929126,0.14607175985837859,0.39188467698878804,0.6417512012813668,0.023491724506139882,0.002135611318739989,0.3790710090763481,0.0037373198077949813,0.0005339028296849973,636.0052557050856,0.15737642245863886,,553.6876668446342,-0.5455987541818413,Khronos,2006.0,3.5596
25677,463,463,5.544492440604752,5.911056410996451,-0.3665639703916981,-1.6516665644963452e-15,-2.719456697801138e-14,0.9999999999999782,0.008425716744420057,0.13715026774642902,0.4665226781857451,0.6954643628509719,0.01511879049676026,0.0021598272138228943,0.4449244060475162,0.0021598272138228943,0.0,263.0990447817528,0.24689460518674258,,667.6544276457884,-1.2009273616402356,Formidable Foes,2006.0,2.1273
25685,1211,1211,6.112716763005779,6.461441272735721,-0.34872450972994257,2.4397861472202294e-15,5.812249988447623e-14,0.9999999999999536,0.0037816254855893693,0.08862580748895252,0.23286540049545829,0.4310487200660611,0.05284888521882741,0.002477291494632535,0.5194054500412882,0.004128819157720892,0.0016515276630883566,14.047119526145583,0.0056486232813893564,,370.3121387283237,-0.9023290478502927,Blackbeard: The Golden Age of Piracy,2008.0,3.324
25687,149,149,6.268362416107382,6.608749684905751,-0.34038726879836867,4.247161906284156e-17,4.833963166900841e-16,0.9999999999999996,-0.0004996710505361485,-0.005665387669933753,0.5033557046979866,0.7181208053691276,0.006711409395973154,0.006711409395973154,0.40268456375838924,0.013422818791946308,0.0,140.81467081481307,0.3592122996788665,,824.4362416107383,-0.5583188949664492,Fragile,2006.0,2.7692
25695,514,514,6.1416342412451375,6.540223816332025,-0.39858957508689197,2.431258825910654e-15,3.853774485333722e-14,0.9999999999999694,-0.007134505896422511,-0.11298998619513857,0.4649805447470817,0.7023346303501945,0.011673151750972763,0.0,0.490272373540856,0.005836575875486381,0.0,300.1776880610116,0.27204121417396776,,635.6439688715953,-0.639504221814778,Chopstick Dexterity MegaChallenge 3000,2006.0,1.0882
25727,303,303,7.603430561056104,7.776325526153015,-0.17289496509691069,1.045002002056418e-15,1.5629185713101528e-14,0.9999999999999876,-0.015456146255589906,-0.2274328775056661,0.132013201320132,0.32343234323432346,0.066006600660066,0.013201320132013201,0.7326732673267327,0.0,0.0033003300330033004,11.994606968237761,0.02016344885743173,,335.003300330033,0.33658528679378436,Lock 'n Load Tactical: Day of Heroes,2008.0,2.8824
25729,611,611,7.366953993453355,7.621620767706181,-0.2546667742528171,-9.325146583267272e-15,-2.0090955769299928e-13,0.9999999999998397,-0.014928293098719056,-0.3121711123194838,0.14238952536824878,0.32569558101472995,0.08019639934533551,0.006546644844517185,0.6448445171849427,0.006546644844517185,0.004909983633387889,24.604858589217393,0.01965508338844727,,325.4631751227496,0.20347433453057795,World at War: Eisenbach Gap,2007.0,2.5897
25738,885,885,6.266719898305086,6.444513905337257,-0.17779400703217546,3.0318497241966988e-15,6.847976768413061e-14,0.9999999999999454,-0.0012793917092440172,-0.028258635724737892,0.1401129943502825,0.303954802259887,0.07909604519774012,0.0011299435028248588,0.6903954802259887,0.0,0.0011299435028248588,63.48936994922971,0.03531775114189565,,263.5920903954802,-0.8417830127277189,The Big Taboo,2006.0,1.5455
25749,132,132,5.947348484848485,6.307563192705529,-0.3602147078570456,1.433196995425202e-15,1.3500412849991423e-14,0.9999999999999891,-0.008653270851916212,-0.08094108053001217,0.5075757575757576,0.6893939393939394,0.045454545454545456,0.0,0.45454545454545453,0.0,0.0,101.09965785751467,0.2916265420684019,,678.5833333333334,-0.8670418761573984,Gangster,2006.0,2.1875
25768,127,127,6.5051181102362206,6.835161149213083,-0.33004303897686244,-5.3325672836326414e-17,-3.6676936906798575e-16,0.9999999999999998,-0.012914572237139783,-0.08812275616173575,0.2125984251968504,0.4251968503937008,0.031496062992125984,0.0,0.6692913385826772,0.0,0.0,3.004080606013231,0.013321034105307985,,505.1732283464567,-0.3542420641156848,Long Live the King,2006.0,3.0
25772,118,118,5.824999999999999,6.1356927895186795,-0.31069278951868523,5.8164396086717945e-15,4.619006067352694e-14,0.9999999999999631,-0.0036369771678372758,-0.028827241862148512,0.4661016949152542,0.6694915254237288,0.0423728813559322,0.0,0.6016949152542372,0.0,0.0,82.48230842156298,0.25052022536332663,,676.0338983050848,-1.0290295296949121,Astoria,2006.0,2.8333
25775,176,176,7.855,7.970370709274746,-0.11537070927474255,-3.106101234803563e-15,-3.68944221843184e-14,0.9999999999999705,0.010429396795518794,0.1208140676550693,0.1534090909090909,0.3522727272727273,0.0625,0.0,0.8295454545454546,0.0,0.017045454545454544,2.390884439398963,0.007062550361213832,,420.6306818181818,0.4387373069642011,"Elusive Victory: The Air War over the Suez Canal, 1967-1973",2009.0,3.9231
25794,728,728,6.9809890109890125,7.0996831491334955,-0.1186941381444849,3.2910182515674285e-16,6.232555996916831e-15,0.9999999999999951,-0.0033731838771416346,-0.0620836691170328,0.1401098901098901,0.3131868131868132,0.12774725274725274,0.004120879120879121,0.7513736263736264,0.02197802197802198,0.0,90.90000612504383,0.053683482331824656,,269.42994505494505,-0.11050794340628281,Axis & Allies: War at Sea,2007.0,2.0769
25821,11831,11831,6.6543732921984615,6.884518851771138,-0.2301455595726873,1.0804081265283004e-14,7.981622409361746e-13,0.9999999999993632,0.003389550249443185,0.24602846707379952,0.13168793846673993,0.3045389231679486,0.07556419575690981,0.0030428535204124756,0.5999492857746598,0.0011833319246048516,0.0006761896712027724,551.6798936985995,0.02427557165501808,,247.38035669005157,-0.43669535953081917,The Werewolves of Miller's Hollow,2001.0,1.3166
25823,933,933,6.469918070739549,6.7677224809775405,-0.297804410237994,3.2737894805452634e-15,9.572002842229008e-14,0.9999999999999236,9.774948544528052e-05,0.0028293649807142524,0.3890675241157556,0.6420150053590568,0.012861736334405145,0.003215434083601286,0.4994640943193998,0.0021436227224008574,0.0021436227224008574,340.1671320933682,0.1700251073412965,,587.5852090032155,-0.4024833563455747,Cartagena 2. The Pirate's Nest,2006.0,1.5618
25866,90,90,6.293111111111112,6.662181252890386,-0.3690701417792735,-1.896014209832073e-15,-1.36799504181808e-14,0.9999999999999891,-0.006472618010187076,-0.04552764971951421,0.35555555555555557,0.6222222222222222,0.022222222222222223,0.0,0.6,0.0,0.0,28.706666764834523,0.1518587814651402,,626.2333333333333,-0.5868889476376938,Wizard Junior,2006.0,1.3333
25900,335,335,7.594722388059702,8.024894841210749,-0.4301724531510454,-1.747855591603903e-15,-2.924442508237398e-14,0.9999999999999767,0.011883711837451101,0.19616669935680095,0.19104477611940296,0.4029850746268656,0.04776119402985075,0.0029850746268656717,0.6805970149253732,0.005970149253731343,0.01791044776119403,8.834771116855197,0.013239822990958956,,411.7253731343284,0.44884709071357753,Kingdom of Heaven: The Crusader States 1097-1291,2012.0,3.3
25920,145,145,5.599402275862069,5.802658738197785,-0.20325646233571565,-2.5114010488072507e-16,-1.8928773555552246e-15,0.9999999999999984,0.020540377422288276,0.14803554631879223,0.2,0.45517241379310347,0.06206896551724138,0.006896551724137931,0.5724137931034483,0.0,0.0,9.335994039627673,0.03433839637812665,,432.11034482758623,-1.2574232886952572,Do You Worship Cthulhu?,2006.0,1.0
25937,142,142,6.0313380281690145,6.627427202365415,-0.5960891741963991,-1.938981057091823e-15,-1.386707589857545e-14,0.9999999999999889,0.008019943664673075,0.057084271412796185,0.33098591549295775,0.5352112676056338,0.028169014084507043,0.0,0.4014084507042254,0.0,0.0,23.94067737580737,0.07648843922546057,,560.2535211267606,-0.6175547518787312,Galactic Destiny,2007.0,3.4348
25944,101,101,5.98960396039604,6.3930655342215275,-0.40346157382549114,3.1965629263464904e-15,3.1223012395413864e-14,0.9999999999999751,0.00281351350852495,0.027333393278529777,0.5445544554455446,0.7623762376237624,0.019801980198019802,0.009900990099009901,0.5148514851485149,0.0,0.0,102.53952973792818,0.4123122970660859,,729.950495049505,-0.7703727351895375,Julchen und die Monster,2006.0,1.5714
25951,2155,2155,6.401904199535963,6.781068892875013,-0.3791646933390431,-7.11835849352587e-15,-2.4986762432883776e-13,0.9999999999998006,0.006256066242842547,0.21652429839340342,0.30533642691415314,0.5350348027842228,0.032946635730858466,0.0027842227378190253,0.45011600928074247,0.0037122969837587007,0.0,244.1284908421136,0.05383919161506889,,454.2046403712297,-0.48881780231104255,The Castle of the Devil,2010.0,1.974
25972,116,116,6.784913793103448,6.971287851637156,-0.18637405853370528,-2.1122950132307934e-15,-1.951906965554537e-14,0.9999999999999845,0.0070379574874431215,0.06536271203838766,0.19827586206896552,0.3275862068965517,0.10344827586206896,0.008620689655172414,0.7413793103448276,0.008620689655172414,0.0,10.699240415721624,0.04307002044473352,,436.91379310344826,-0.2554787572642696,Victory at Sea: World War II Naval Combat Game,2006.0,2.48
26033,77,77,6.132584415584415,5.708843934644775,0.4237404809396422,-1.455545640726098e-15,-8.42190424912029e-15,0.9999999999999933,-0.02857010474862347,-0.16523415079033066,0.025974025974025976,0.12987012987012989,0.19480519480519481,0.025974025974025976,0.6493506493506493,0.0,0.0,53.76448239446392,0.32687637838666334,,121.68831168831169,-1.3848362333712048,Maratón Clásico,1985.0,1.3333
26047,265,265,5.95132075471698,6.273506885179833,-0.3221861304628542,2.7063257295556058e-15,3.223983183014699e-14,0.9999999999999742,-0.00431291881026913,-0.050639333705682514,0.2679245283018868,0.45660377358490567,0.07924528301886792,0.0,0.6377358490566037,0.0037735849056603774,0.0,13.254692459814361,0.02358231375149404,,439.50943396226415,-0.9595372698785153,Sid Meier's Civilization: The Card Game,2006.0,2.1143
26054,545,545,6.016581045871559,6.206777160778132,-0.1901961149065731,9.533658266505931e-16,1.7450138258924178e-14,0.999999999999986,-0.0019240040715573215,-0.034486311140771046,0.22018348623853212,0.3798165137614679,0.05688073394495413,0.003669724770642202,0.6513761467889908,0.003669724770642202,0.0,13.690376504285627,0.012116708423322964,,370.58532110091744,-1.0351256942023004,Black Stories 3,2006.0,1.2632
26055,547,547,6.82711718464351,7.265976924621237,-0.43885973997772193,-4.425466696330331e-15,-7.956640210728718e-14,0.9999999999999365,0.000580302282660164,0.010334981928232716,0.25776965265082263,0.44424131627056673,0.04936014625228519,0.0,0.4826325411334552,0.0018281535648994515,0.0018281535648994515,18.77019799168539,0.015882622074695492,,450.400365630713,-0.007181214941125492,Twilight Imperium: Second Edition,2000.0,3.5098
26080,132,132,5.773484848484848,6.011305860324972,-0.2378210118401231,-7.081877172230165e-16,-8.2697178153221e-15,0.9999999999999933,0.006632503625623901,0.07734254729300305,0.5909090909090909,0.7803030303030303,0.007575757575757576,0.0,0.6136363636363636,0.0,0.0,174.40691813499248,0.4953863651842528,,807.9924242424242,-1.0243569166767503,Im Bann der Pyramide,2006.0,1.2667
26089,98,98,5.244897959183674,5.628983618346682,-0.38408565916300813,-4.996003610813204e-16,-3.791053599009603e-15,0.9999999999999969,-0.005135131360382501,-0.03893854049041978,0.5612244897959183,0.7448979591836734,0.0,0.0,0.4387755102040816,0.0,0.0,150.63478002514037,0.5188232434595856,,1013.9897959183673,-1.447535948239666,Dschingis Khan: Bewegung an der Großen Mauer,2006.0,2.0
26114,137,137,6.101525547445255,6.444834503808469,-0.3433089563632157,2.4044027109947734e-15,2.625905081006488e-14,0.9999999999999791,-0.0074145090389741266,-0.0809574507524759,0.45985401459854014,0.656934306569343,0.014598540145985401,0.0,0.48905109489051096,0.0,0.0,93.43160643052292,0.2562600971894841,,769.2554744525547,-0.643044085445909,Secrets of the Sea,2006.0,1.4
26118,163,163,6.7079754601227,6.983444945185985,-0.2754694850632861,4.359157888098774e-16,5.1690766799823774e-15,0.9999999999999958,-0.013107856702259819,-0.15568262932425495,0.4969325153374233,0.7177914110429447,0.018404907975460124,0.0,0.5950920245398773,0.0,0.0,152.81544494019818,0.3508450126815344,,930.4171779141104,-0.07061777270817837,Pirates on the High Seas,2006.0,1.2143
26124,175,175,5.766,6.0027860779780475,-0.23678607797804654,-9.757274353562804e-16,-9.597778048755943e-15,0.9999999999999925,-0.008000314364825827,-0.07744267380179741,0.34285714285714286,0.5657142857142857,0.04,0.0,0.49714285714285716,0.005714285714285714,0.0,40.46482076029161,0.09386091209733234,,669.6285714285714,-1.1858277227950051,Draco Mundis,2006.0,2.1818
26137,99,99,4.5942760606060595,4.61716592831236,-0.022889867706301054,1.3928252490751963e-15,8.131891032365946e-15,0.9999999999999936,0.023677836525702795,0.13793906713325968,0.1717171717171717,0.40404040404040403,0.050505050505050504,0.0,0.6060606060606061,0.0,0.0,1.929745156661712,0.00993587068099411,,332.6060606060606,-2.241431414422273,Deal or No Deal: Electronic Game,2006.0,1.2222
26138,108,108,7.635185185185185,7.802752629439003,-0.16756744425381565,-2.1793266779679e-15,-1.64586046579271e-14,0.9999999999999869,0.010681210957777623,0.07923965939235099,0.34259259259259256,0.5462962962962963,0.027777777777777776,0.0,0.7592592592592593,0.018518518518518517,0.0,30.814804865249076,0.1130004444446748,,618.0555555555555,0.5438812736539784,Dungeon Twister Collectors Box,2006.0,3.1
26147,227,227,6.259911894273127,6.642003085908846,-0.3820911916357152,-3.6387926445864164e-15,-4.2221371474505225e-14,0.9999999999999662,0.00652151789902943,0.07546885088968787,0.5374449339207048,0.7444933920704846,0.004405286343612335,0.0,0.6079295154185022,0.004405286343612335,0.004405286343612335,239.7411659125848,0.41689559844189716,,895.920704845815,-0.4917705658696331,Split Personality,2006.0,1.0714
26148,207,207,7.069275362318841,7.410357236516942,-0.34108187419810015,-1.6497806878004742e-15,-1.903047982338334e-14,0.9999999999999849,0.0016892461782365904,0.019263846490783738,0.5169082125603864,0.7101449275362318,0.014492753623188406,0.0,0.4975845410628019,0.00966183574879227,0.0,162.23038354827236,0.3349800971576866,,711.6231884057971,0.18860960203413896,Affentennis,2006.0,1.5714
26156,335,335,6.48776119402985,6.839441976666512,-0.3516807826366634,2.165432012806201e-15,3.448026150975414e-14,0.9999999999999725,0.0020832848454919914,0.032399570284444575,0.3641791044776119,0.6208955223880597,0.03283582089552239,0.0029850746268656717,0.6029850746268657,0.0,0.0,88.98678085562108,0.1204387067518472,,546.6955223880597,-0.413972266713638,Ausgerechnet Uppsala,2006.0,1.3333
26162,513,513,6.200301734892786,6.659507302839045,-0.4592055679462538,-3.71210534695575e-15,-6.870887861003522e-14,0.9999999999999452,-0.0013352849583725688,-0.024496423368445444,0.5165692007797271,0.7348927875243665,0.01364522417153996,0.003898635477582846,0.31189083820662766,0.007797270955165692,0.001949317738791423,421.71053914059826,0.3443160734197682,,713.1150097465887,-0.5587020527209856,Claim It!,2006.0,1.4571
26205,283,283,5.080251272084805,5.19649912458128,-0.11624785249647376,-3.528783076502927e-16,-4.5696875603469394e-15,0.9999999999999964,0.0025280994152746218,0.03221073375598511,0.12367491166077738,0.22968197879858657,0.13074204946996468,0.007067137809187279,0.7102473498233216,0.0,0.0,96.58768673747015,0.1503957746614201,,219.23321554770317,-2.050131154739031,Monopoly: Euro,2000.0,1.875
26211,135,135,6.007155555555555,6.332064312598614,-0.3249087570430608,2.8627306286816073e-15,2.8221015606973895e-14,0.9999999999999776,0.0018396717776621757,0.018095003168943597,0.5481481481481482,0.7851851851851852,0.02962962962962963,0.0,0.32592592592592595,0.022222222222222223,0.0,183.87726704319817,0.47905574673306284,,980.1111111111111,-0.7774755693983104,Fruit Fair,2008.0,2.1538
26233,111,111,6.32972972972973,6.721468576963574,-0.39173884723384433,4.590922236963485e-16,4.6345009703066126e-15,0.9999999999999962,0.002306583409786233,0.023045512116444733,0.5675675675675675,0.7747747747747747,0.0,0.0,0.6396396396396397,0.018018018018018018,0.0,158.27277098723164,0.5169842972858035,,1028.2882882882882,-0.4139702116324049,Manimals,2006.0,1.1429
26235,726,726,6.44958181818182,6.833563581393047,-0.38398176321123134,2.111564672730601e-15,6.045576124789026e-14,0.9999999999999518,-0.0012751458511023985,-0.03606539038503074,0.4462809917355372,0.6611570247933884,0.01928374655647383,0.004132231404958678,0.40771349862258954,0.0027548209366391185,0.0013774104683195593,361.749158057063,0.21690211011122013,,639.1391184573002,-0.34270848544049226,Pick & Pack,2007.0,1.8841
26447,350,350,6.990114285714287,7.458095908876518,-0.4679816231622318,-5.560631320479713e-16,-6.735359218086259e-15,0.9999999999999947,-0.0031033215640256647,-0.03710994903831119,0.21142857142857144,0.4,0.04857142857142857,0.002857142857142857,0.7,0.0,0.008571428571428572,5.51454032907274,0.008006594552551677,,419.6771428571429,-0.07740434872276358,Clash of Monarchs: The Seven Years War in Europe 1756-1763,2008.0,4.0455
