game_id,n_obs,n_ref_raters,ref_penetration,title,resid_Q3bFam,hiddenness_bucket
415090,280,280,0.0010031958954956504,Rainbow,0.4023063521396022,eligible_<1700
415108,164,164,0.0005875861673617382,"Crisps      Shed your cards as fast as you can, as new cards are drawn to help or hinder you.",0.3327151261170007,eligible_<1700
415147,665,664,0.0023790074093182566,Spectacular,0.07192434172800777,eligible_<1700
415836,509,509,0.0018236668243117359,Slide,-0.566281411598788,eligible_<1700
415938,365,364,0.0013041546641443455,Inori,-0.33418170076047016,eligible_<1700
415945,440,431,0.0015442051105665191,Unmatched: Slings and Arrows,0.9929539712108735,eligible_<1700
393892,262,261,0.0009351218883013028,Rolling Realms Redux,0.3920155181293339,eligible_<1700
394081,132,132,0.0004729352078765209,Rubber Paper Scissors,0.33258091939776246,eligible_<1700
394144,361,358,0.0012826576092408674,Risk Strike,-0.11627453918241848,eligible_<1700
394325,148,145,0.0005195121601673904,Fruitoplay,0.24343189430503642,eligible_<1700
394332,126,125,0.0004478553104891297,Western Legends: Showdown,-0.11513237527309794,eligible_<1700
394889,977,975,0.0034932714218152113,Cabanga!,0.2069081595728255,eligible_<1700
394893,107,107,0.00038336414577869497,Z3BRA,-0.3061209662826547,eligible_<1700
395581,145,143,0.0005123464751995643,Light in the Dark,-1.0580989242049768,eligible_<1700
396335,129,129,0.0004621866804247818,BOG,0.33322665901438775,eligible_<1700
396607,129,126,0.0004514381529730427,Disney Robin Hood: Sheriff of Nottingham Game,0.39552311913365923,eligible_<1700
396749,163,161,0.000576837639909999,Magic Maze Tower,0.1906076522451654,eligible_<1700
396790,5756,5752,0.02060850996746779,Nucleum,-0.27708313770821746,exclude_>2500
397393,966,962,0.003446694469524342,Altered,-0.19423644169052956,eligible_<1700
397431,327,327,0.0011715894922395631,Moorland,0.02830773674570697,eligible_<1700
397598,8869,8869,0.031776229989824725,Dune: Imperium – Uprising,0.7813259791807194,exclude_>2500
15,3860,3782,0.013550310274159106,Cosmic Encounter,0.42517493324677424,exclude_>2500
16,1169,1167,0.004181177178726515,MarraCash,0.8675041375417072,eligible_<1700
17,810,789,0.0028268627198073863,Button Men,0.20488888850922748,eligible_<1700
18,23442,23248,0.08329392206601029,RoboRally,0.15933284192227593,exclude_>2500
23,592,536,0.001920403571377388,Divine Right,0.2164155406548387,eligible_<1700
27,1323,1253,0.004489301632343036,Supremacy: The Game of the Superpowers,-1.410904267981481,eligible_<1700
31,813,767,0.0027480401851612997,Dark World,-0.8103985969226004,eligible_<1700
32,392,389,0.0013937257262421714,Buffalo Chess,0.459542860313368,eligible_<1700
36,407,356,0.0012754919242730413,Federation & Empire,-0.930605389082082,eligible_<1700
38,103,103,0.00036903277584304285,Runes,0.5029619546294359,eligible_<1700
116,21167,20937,0.07501397308568726,Guillotine,0.17013086464969085,exclude_>2500
76,761,744,0.0026656348080313,Air Baron,0.21620997236607753,eligible_<1700
82,372,342,0.0012253321294982587,Bobby Lee: The Civil War in Virginia 1861-1865,0.05213131430485696,eligible_<1700
84,1075,1024,0.0036688307035269503,Rommel in the Desert,0.40027608005045767,eligible_<1700
93,29933,29933,0.10724522407096894,El Grande,0.5342322219340954,exclude_>2500
97,1021,956,0.0034251974146208637,Conquest of the Empire,-0.5581144186271914,eligible_<1700
98,10313,9916,0.03552746607048168,Axis & Allies,-1.1439545880771202,exclude_>2500
105,7275,7231,0.025907534001175174,Colossal Arena,0.16651269670089075,exclude_>2500
111,1721,1716,0.006148157702394772,Rheinländer,0.34532718996818623,borderline_1700-2500
115,3933,3922,0.014051908221906932,I'm the Boss!,0.4682972619511947,exclude_>2500
289,229,218,0.0007810596614930422,Chariot Lords,0.0748403990165798,eligible_<1700
299,666,609,0.00218195107270304,De Bellis Antiquitatis: Quick Play Wargame Rules with Army Lists for Ancient and Medieval Battles,0.3655225973462324,eligible_<1700
302,506,506,0.0018129182968599968,Forum Romanum,0.659373302785407,eligible_<1700
307,184,183,0.0006556601745560858,Candidate,-0.06933256191113735,eligible_<1700
308,241,240,0.000859882196139129,Santa Fe,1.1017938136423382,eligible_<1700
311,282,280,0.0010031958954956504,Time Agent,0.43696365942584503,eligible_<1700
313,917,915,0.003278300872780429,Big Boss,1.1740126599948955,eligible_<1700
314,222,221,0.0007918081889447812,Highlanders,0.007953025395690538,eligible_<1700
327,9546,9487,0.033990426644882984,Loopin' Louie,0.8260211356276539,exclude_>2500
333,2087,2033,0.0072839187697952045,Waterworks,-0.2988218577082513,borderline_1700-2500
339,3682,3618,0.012962724106797368,Quiddler,-0.22653669740741655,exclude_>2500
352,603,598,0.0021425398053799964,Trumpet,0.353388436423713,eligible_<1700
356,215,213,0.000763145449073477,Ab die Post!,-0.22472662497241114,eligible_<1700
359,706,705,0.0025259039511586912,Bucket Brigade,0.33667230200570764,eligible_<1700
361,4803,4775,0.017108072860684755,Hare & Tortoise,0.4376495375896159,exclude_>2500
367,280,277,0.0009924473680439114,Overthrone,-0.7544585954494298,eligible_<1700
372,12185,12156,0.04355303323444688,Schotten Totten,0.5228964332392723,exclude_>2500
375,131,126,0.0004514381529730427,6 Billion,-0.7409382588377662,eligible_<1700
380,1729,1714,0.006140992017426946,Polarity,0.11618256294619922,borderline_1700-2500
384,1030,1028,0.003683162073462602,TurfMaster,1.123498007834752,eligible_<1700
388,266,262,0.0009387047307852157,Finale,-0.1825366296721107,eligible_<1700
394,9887,9845,0.03527308425412385,Kahuna,-0.19303199378729285,exclude_>2500
404,1043,1039,0.0037225733407856457,Worm Up!,0.12605135641196252,eligible_<1700
410,117,116,0.0004156097281339123,D'raf,0.7827887504508615,eligible_<1700
420,1584,1512,0.005417257835676512,Rail Baron,0.2695076368976581,eligible_<1700
423,1328,1301,0.004661278071570862,1856: Railroading in Upper Canada from 1856,-0.255784802270151,eligible_<1700
701,1988,1878,0.006728578184788684,A House Divided: War Between the States 1861-65,0.23352761779786047,borderline_1700-2500
702,229,216,0.000773893976525216,Wabbit Wampage,0.16556710581094602,eligible_<1700
711,306,306,0.0010963498000773895,Elfenroads,1.0593610251838603,eligible_<1700
714,5266,5095,0.018254582455536926,Talisman,-0.25636864967660333,exclude_>2500
716,153,146,0.0005230950026513034,Pizza Party,-0.40788865832252696,eligible_<1700
720,398,395,0.0014152227811456497,Fast Food Franchise,0.6159490063425519,eligible_<1700
724,426,405,0.00145105120598478,Chill: Black Morn Manor,0.2628798453519279,eligible_<1700
746,545,393,0.0014080570961778236,"The Game of France, 1940: German Blitzkrieg in the West",-0.8863481736342722,eligible_<1700
748,564,546,0.0019562319962165182,Trax,0.32290309279361296,eligible_<1700
752,112,105,0.0003761984608108689,Maul of America,-1.105751249553525,eligible_<1700
761,565,549,0.0019669805236682573,The Great Brain Robbery,-0.3435138645823166,eligible_<1700
768,114,114,0.00040844404316608626,Keytown,0.525024448033772,eligible_<1700
785,131,128,0.0004586038379408688,Dog Eat Dog,-0.8296982404755342,eligible_<1700
789,851,841,0.0030131705289708644,Focus,0.44765384046147183,eligible_<1700
801,101,72,0.00025796465884173866,Crimean War Battles,0.4469957169255476,eligible_<1700
803,259,244,0.0008742135660747811,Dragonhunt,-0.6680124713065387,eligible_<1700
813,192,181,0.0006484944895882597,Goosebumps: Terror in the Graveyard Game,-0.2152609706573747,eligible_<1700
814,1843,1799,0.006445533628559554,Aquarius,-0.1206658009263828,borderline_1700-2500
1042,3312,3296,0.011809048826977371,Dragon's Gold,0.012672152855558672,exclude_>2500
1269,8725,8542,0.030604640497585163,Skip-Bo,-0.6286562202846779,exclude_>2500
1298,1820,1764,0.006320134141622598,Monopoly: Star Wars,-1.068562955683218,borderline_1700-2500
1301,2392,2374,0.008505668056809551,Netrunner,0.7696201314221831,borderline_1700-2500
1304,239,234,0.0008383851412356508,Credo!: the Game of Dueling Dogmas,-0.2667879290273847,eligible_<1700
1307,163,160,0.0005732547974260859,Haunted Castle,0.46664104537692985,eligible_<1700
1308,648,641,0.002296602032188257,Confusion,-0.6968584853472484,eligible_<1700
1321,197,191,0.0006843229144273902,Catch the Match,0.5443188126264626,eligible_<1700
1324,986,980,0.0035111856342347767,Café International: Das Kartenspiel,-0.21967772446097644,eligible_<1700
1334,1986,1979,0.0070904452756639005,Entdecker: Exploring New Horizons,0.010987211838379807,borderline_1700-2500
1335,341,339,0.0012145836020465196,Gnadenlos!,-0.004005198556047418,eligible_<1700
1341,103,101,0.0003618670908752168,Crib Wars,0.0809375938512753,eligible_<1700
1350,728,722,0.002586812273385213,Das Amulett,0.09469866705812979,eligible_<1700
1354,154,151,0.0005410092150708686,Zaubercocktail,0.03938790925991942,eligible_<1700
1367,110,110,0.0003941126732304341,Grand National Derby,0.7281708139420884,eligible_<1700
1370,400,380,0.0013614801438869542,The Classic Dungeon,0.08479765702753728,eligible_<1700
1372,535,498,0.0017842555569886926,Rise of the Luftwaffe,0.6359192050035967,eligible_<1700
1373,182,161,0.000576837639909999,Midway,-0.0845943535005782,eligible_<1700
1375,168,146,0.0005230950026513034,Guadalcanal,-0.11494799917715248,eligible_<1700
1376,1192,1187,0.0042528340284047755,Serengeti,0.18278942122900688,eligible_<1700
1379,581,578,0.0020708829557017356,Ebbe & Flut,0.26949482021168514,eligible_<1700
1381,1629,1584,0.005675222494518251,Pokémon Master Trainer,-0.13432513185582984,eligible_<1700
1408,421,399,0.001429554151081302,Gammarauders,-0.44041092049745956,eligible_<1700
1426,1131,1117,0.004002035054530863,Lord of the Rings: The Search,-1.0516114461076906,eligible_<1700
1434,299,285,0.0010211101079152156,Dealer's Choice,0.18451306592068129,eligible_<1700
1435,382,362,0.0012969889791765194,4000 A.D.,-0.6787633998395064,eligible_<1700
1448,536,531,0.0019024893589578227,Freight Train,0.36884386361889376,eligible_<1700
1463,680,666,0.002386173094286083,Girl Genius: The Works,-0.4117769747664175,eligible_<1700
2456,1243,1217,0.004360319302922166,The Hobbit: The Defeat of Smaug,-1.2087125123978,eligible_<1700
2470,379,375,0.001343565931467389,The Extraordinary Adventures of Baron Munchausen,1.6759095517003244,eligible_<1700
2476,1545,1542,0.005524743110193904,Industrial Waste,0.2991762261118316,eligible_<1700
2503,116,99,0.00035470140590739067,Godsfire,-0.28276123487562366,eligible_<1700
2521,219,214,0.0007667282915573899,Nexus,0.12598498762519839,eligible_<1700
2537,385,380,0.0013614801438869542,Draco & Co,-0.24768078670568894,eligible_<1700
2538,177,166,0.0005947518523295642,Viceroys,-0.04778861552519498,eligible_<1700
2543,339,336,0.0012038350745947805,Pompeji,0.4132685413663424,eligible_<1700
2573,620,608,0.0021783682302191267,"Rivers, Roads & Rails",-0.34158079940328623,eligible_<1700
2579,276,201,0.0007201513392665205,Arctic Front: Battle for Norway,0.30927824109416857,eligible_<1700
2583,247,243,0.0008706307235908681,18GA,-0.3248127025634213,eligible_<1700
3076,67925,67925,0.24336457571979306,Puerto Rico,0.2370481896696841,exclude_>2500
3972,1499,1485,0.00532052108861086,Catan: Portable Edition,0.01837223433277302,eligible_<1700
4008,358,267,0.000956618943204781,Cobra: Game of the Normandy Breakout,0.04933126562665979,eligible_<1700
4062,284,274,0.0009816988405921723,Swap!,-0.8374046643127091,eligible_<1700
4079,375,373,0.001336400246499563,What's My Word?,1.3217510820831677,eligible_<1700
4095,4884,4746,0.017004170428651273,Star Munchkin,-0.4755397400708956,exclude_>2500
4102,336,316,0.0011321782249165198,Europa Universalis,-0.7195874755297069,eligible_<1700
4105,144,142,0.0005087636327156513,The Wheel of Time Collectible Card Game,-0.9960413161126045,eligible_<1700
4106,295,295,0.001056938532754346,Moderne Zeiten,0.5607681576472707,eligible_<1700
4113,170,148,0.0005302606876191296,Tigers in the Mist: Ardennes Offensive,0.20899199891197462,eligible_<1700
4123,312,294,0.001053355690270433,Gambler,0.041492270658462616,eligible_<1700
4143,6641,6463,0.02315591097352996,Guess Who?,-1.0211890410317714,exclude_>2500
4146,219,188,0.000673574386975651,"Arcola: The Battle for Italy, 1796",-0.15113355300546782,eligible_<1700
4162,187,182,0.0006520773320721727,Horse Show,-0.42910725942547234,eligible_<1700
4168,743,580,0.0020780486406695615,Blitzkrieg,-0.8538758663627339,eligible_<1700
4172,165,120,0.0004299410980695645,Veracruz: U.S. Invasion of Mexico 1847,-0.5688575305228056,eligible_<1700
4201,167,127,0.00045502099545695573,GD '40,0.08397929886239908,eligible_<1700
4206,338,287,0.0010282757928830417,Roads to Gettysburg,0.8427035763161346,eligible_<1700
4208,171,118,0.0004227754131017384,"The Kaiser's Battle: The German Offensive, March 1918",-0.4201999147505715,eligible_<1700
4218,2176,2162,0.007746105450219987,O Zoo le Mio,0.20712913091260265,borderline_1700-2500
4241,114,77,0.00027587887126130384,Soldiers: Tactical Combat in 1914-15,1.0956188337593984,eligible_<1700
4249,2070,2064,0.007394986886796509,Trias,0.0489182843659961,borderline_1700-2500
4255,287,205,0.0007344827092021726,Ney vs. Wellington: The Battle of Quatre Bras,0.0443338520796015,eligible_<1700
4258,334,313,0.0011214296974647806,Totaler Krieg! World War II in Europe,0.10736950612465268,eligible_<1700
4279,279,276,0.0009888645255599982,Flux,-0.19851879976562703,eligible_<1700
4289,132,107,0.00038336414577869497,"88: A Tactical Game of Armored Combat on the North African Front, 1940-1942",0.4059120605018691,eligible_<1700
4292,116,97,0.0003475357209395646,The Sword and the Flame,1.110224012666892,eligible_<1700
4323,296,294,0.001053355690270433,VOC! Founding the Dutch East Indies Company,-0.020142641903093228,eligible_<1700
4367,219,213,0.000763145449073477,Nero: Legacy of a Despot,-2.8827286589724777,eligible_<1700
4370,1040,1032,0.0036974934433982544,Fische Fluppen Frikadellen,0.1435051946599506,eligible_<1700
4376,520,504,0.0018057526118921707,Kings in the Corner,-0.5371035961605966,eligible_<1700
4384,112,112,0.00040127835819826015,Im Schatten des Sonnenkönigs,-0.5169970601682738,eligible_<1700
4385,434,427,0.001529873740630867,A Gamut of Games,1.9529358035816209,eligible_<1700
4395,748,743,0.0026620519655473867,Bean Trader,-0.46193508881610246,eligible_<1700
5755,159,114,0.00040844404316608626,Guadalcanal,-0.4787354162550983,eligible_<1700
5770,1129,1112,0.003984120842111297,Orchard,0.6030750550772428,eligible_<1700
5775,109,106,0.00037978130329478196,Electronic Whac-a-Mole,-1.00243952051187,eligible_<1700
6613,411,352,0.001261160554337389,"Downtown: Air War Over Hanoi, 1965-1972",0.3928620798608353,eligible_<1700
6617,265,258,0.0009243733608495636,Rapidough,0.6612752173104566,eligible_<1700
6627,530,528,0.0018917408315060837,Scream Machine,0.10279531674879117,eligible_<1700
6642,223,191,0.0006843229144273902,Western Front Tank Leader,-0.07886120253464579,eligible_<1700
6653,396,386,0.0013829771987904323,Strange Synergy,-0.3128874628828662,eligible_<1700
6668,113,105,0.0003761984608108689,Bibleopoly,-1.921386014456572,eligible_<1700
6714,840,831,0.002977342104131734,Go Away Monster!,0.6448759692422108,eligible_<1700
6718,126,123,0.00044068962552130356,Anathema,-0.22109506620255992,eligible_<1700
6779,1575,1552,0.005560571535033034,The Ark of the Covenant,0.5970394459932367,eligible_<1700
6810,183,177,0.0006341631196526076,Star Wars: The Interactive Video Board Game,0.05763399937729208,eligible_<1700
6873,151,150,0.0005374263725869556,Letra-Mix,0.18591400109837597,eligible_<1700
6898,204,193,0.0006914885993952162,Toss Across,-0.8728770143619551,eligible_<1700
6919,106,79,0.00028304455622912996,Invasion: Earth,-0.25945928421468967,eligible_<1700
6927,307,272,0.0009745331556243462,Hornet Leader: Strike Fighter Operations,0.618923744198919,eligible_<1700
6928,138,98,0.00035111856342347767,"Typhoon! The Drive on Moscow, 1941",0.188967928504705,eligible_<1700
6953,180,174,0.0006234145922008685,Lara Croft: Tomb Raider – The Angel of Darkness,-0.5292345415196609,eligible_<1700
6977,201,191,0.0006843229144273902,Mission Command Land,-0.8144718362152927,eligible_<1700
6982,259,248,0.0008885449360104332,Mission Command Air,-0.5066356616833199,eligible_<1700
7062,671,666,0.002386173094286083,Smarty Party!,0.7709239068059999,eligible_<1700
7086,280,252,0.0009028763059460854,Guilford,0.3519055671529774,eligible_<1700
7103,298,267,0.000956618943204781,Ace of Aces: Flying Machines,0.8600920573425794,eligible_<1700
