game_id,title,year,n_obs,adj_mean,expected_Q3bFam,resid_Q3bFam,expected_Q4Fam,resid_Q4Fam,se_adj,lower_bound_adj,lower_bound_resid_Q3bFam,vol_band,hiddenness_bucket,fam_18XX,fam_Cooperative Game,fam_Legacy Game
152765,Thunderstone Advance: Worlds Collide,2014.0,803,7.957738538132572,7.135434080822746,0.8223044573098264,7.230830584515951,0.726907953616621,0.04211557390976252,7.875192013269437,0.7397579324466919,500-999,eligible,0.0,0.0,0.0
165556,Nyakuza,2014.0,607,7.501128658328248,6.956928782072795,0.544199876255453,6.990003139344102,0.5111255189841462,0.04844022484150462,7.4061858176388995,0.4492570355661039,500-999,eligible,0.0,0.0,0.0
170472,Prelude to Rebellion: Mobilization & Unrest in Lower Canada 1834-1837,2018.0,102,8.358057091683177,7.45000519093694,0.9080519007462371,7.363868089773224,0.9941890019099535,0.1181681428029229,8.126447531789449,0.6764423408525082,100-199,eligible,0.0,0.0,0.0
170669,Old School Tactical: Volume 1 – Fighting on the Eastern Front 1941/42,2016.0,208,8.111176398462657,7.687350395296473,0.4238260031661838,7.749829756835503,0.36134664162715424,0.08275015736959768,7.948986090018246,0.2616356947217724,200-499,eligible,0.0,0.0,0.0
174298,Napoleon's Last Gamble: Battles of the Hundred Days,2016.0,151,8.524707498575438,7.383662454411084,1.141045044164354,7.527553167673572,0.997154330901866,0.09712074881117622,8.334350830905533,0.9506883764944487,100-199,eligible,0.0,0.0,0.0
173634,The Red Dragon Inn 5: The Character Trove,2015.0,877,7.542725905817354,6.707524194755006,0.8352017110623482,6.610322530938442,0.9324033748789127,0.040299596627821066,7.463738696426825,0.7562145016718189,500-999,eligible,0.0,0.0,0.0
176530,Xenon Profiteer,2015.0,1051,7.707905753841328,7.05232663211844,0.6555791217228881,7.296218529078548,0.4116872247627805,0.036812824282856614,7.635752618246929,0.5834259861284892,1k-2.5k,eligible,0.0,0.0,0.0
177014,Giga-Robo!,2020.0,140,8.219250455160834,7.710533081701653,0.5087173734591808,7.573715649598077,0.6455348055627574,0.10086406755403113,8.021556882754933,0.31102380105327976,100-199,eligible,0.0,0.0,0.0
177354,Frostgrave,2015.0,758,8.102334103413853,7.5060734309833705,0.596260672430482,7.4974950788588455,0.604839024555007,0.04334768342947621,8.01737264389208,0.5112992129087086,500-999,eligible,0.0,0.0,0.0
182631,Star Realms: Colony Wars,2015.0,8214,8.015769108961521,7.287230311159913,0.7285387978016082,7.352223882714263,0.6635452262472583,0.013168100928635742,7.989959631141395,0.7027293199814821,5k-10k,exclude,0.0,0.0,0.0
182770,DC Comics Dice Masters: World's Finest,2016.0,401,7.524307461362925,6.989150151682701,0.5351573096802245,7.08174037930309,0.44256708205983486,0.05959753667138609,7.407496289487009,0.41834613780430774,200-499,eligible,0.0,0.0,0.0
185380,"Exceed: Red Horizon – Satoshi, Mei Lien, Morathi, and Baelkhor",2016.0,118,8.16846568283193,6.864378156926048,1.3040875259058833,6.840636397647758,1.3278292851841726,0.10986503342877853,7.953130217311525,1.0887520603854774,100-199,eligible,0.0,0.0,0.0
185381,"Exceed: Red Horizon – Alice, Zoey, Gabrek, and Ulrik",2016.0,121,8.0777546311927,6.7343070334854644,1.343447597707236,6.718867570438412,1.358887060754288,0.10849452198138136,7.865105368109193,1.1307983346237285,100-199,eligible,0.0,0.0,0.0
201856,Last Will,2016.0,236,7.518194204840359,6.776141612160199,0.7420525926801602,6.721723971751544,0.7964702330888151,0.07768631015277604,7.365929036940918,0.5897874247807192,200-499,eligible,0.0,0.0,0.0
222291,Ivion: The Herocrafting Card Game,2018.0,106,8.162602101902847,7.072522786418373,1.0900793154844735,7.007486330736658,1.155115771166189,0.11591711487809765,7.9354045567417755,0.8628817703234021,100-199,eligible,0.0,0.0,0.0
228602,Valor & Villainy: Minions of Mordak,2020.0,666,7.6228932850164615,7.211273797674753,0.4116194873417083,7.28072328625816,0.3421699987583011,0.04624485065557493,7.532253377731535,0.3209795800567814,500-999,eligible,0.0,0.0,0.0
228668,Dungeons & Dragons: Tomb of Annihilation Board Game,2017.0,716,7.556294265412315,7.116658053719609,0.4396362116927053,7.1801191506046695,0.3761751148076451,0.044600937205126895,7.468876428490266,0.35221837477065654,500-999,eligible,0.0,1.0,0.0
233502,Katarenga,2017.0,226,7.512694998077076,7.037916959158936,0.4747780389181395,6.98515471339528,0.5275402846817956,0.07938643074396462,7.357097593818906,0.3191806346599689,200-499,eligible,0.0,0.0,0.0
234248,Voodoo Prince,2017.0,1073,7.707532272604833,6.9704665905496395,0.737065682055194,6.92084042857557,0.7866918440292636,0.03643347826628488,7.636122655202915,0.6656560646532756,1k-2.5k,eligible,0.0,0.0,0.0
243430,Dealt!,2018.0,1815,7.511365131063757,6.999084279358062,0.5122808517056949,7.0131912337988975,0.4981738972648593,0.028013165119241634,7.456459327430043,0.4573750480719813,1k-2.5k,borderline,0.0,0.0,0.0
262498,Puzzle Dungeon,2019.0,237,7.799537873504797,7.12821590111103,0.6713219723937671,6.970698881555107,0.8288389919496906,0.07752224173277646,7.647594279708556,0.5193783785975252,200-499,eligible,0.0,0.0,0.0
