game_id,title,flag,n_raters,n_raters_ge20_total,n_raters_ge20_other,penetration_ge20_total,penetration_ge20_other,penetration_ge10_total,penetration_ge10_other,total_enth_ge20,total_enth_ge10,missing_ge20_other,penetration_rank_ge20_other
37836,"Julius Caesar: Caesar, Pompey, and the Roman Civil War",Wargame,1691,1310,1283,0.0755565809205214,0.07399930787864806,0.03814574067738625,0.0376325692781389,17338,40922,16055,0.941089108910891
38400,War for Edaðh,Wargame,165,98,97,0.005652324374206944,0.005594647594878302,0.003079028395484092,0.0029568447289966275,17338,40922,17241,0.14084158415841583
38837,The Pocket at Falaise,Wargame,105,99,99,0.005710001153535586,0.005710001153535586,0.0025169835296417575,0.0025169835296417575,17338,40922,17239,0.15544554455445544
40107,"Soviet Dawn: The Russian Civil War, 1918-1921",Wargame,471,395,395,0.022782327834813702,0.022782327834813702,0.010776599384194322,0.010703289184301842,17338,40922,16943,0.7777227722772277
43111,Chaos in the Old World,Wargame,15381,5107,4824,0.2945553120313762,0.2782327834813704,0.22369385660524901,0.21093788182395778,17338,40922,12514,0.995049504950495
43231,Balance of Power,Wargame,124,75,74,0.004325758449648172,0.004268081670319529,0.0022481794633693367,0.0022481794633693367,17338,40922,17264,0.05495049504950495
43245,Caesar's Gallic War,Wargame,118,107,107,0.006171415388164725,0.006171415388164725,0.0027857875959141783,0.0027369141293191925,17338,40922,17231,0.21163366336633663
62222,Commands & Colors: Napoleonics,Wargame,3180,2223,2185,0.1282154804475718,0.1260237628330834,0.06886271443233469,0.06722545330140267,17338,40922,15153,0.9752475247524752
63928,"Operation Jubilee: Dieppe, August 1942",Wargame,112,102,102,0.005883031491521513,0.005883031491521513,0.002688040662724207,0.0026391671961292214,17338,40922,17236,0.17202970297029702
67199,The Coming Storm: Quadrigame of the Fourth Coalition October 1806 - June 1807,Wargame,132,122,121,0.00703656707809436,0.006978890298765717,0.0032012120619715556,0.0032012120619715556,17338,40922,17217,0.2943069306930693
68076,Conflict of Heroes: Guadalcanal – The Pacific 1942,Wargame,489,366,359,0.021109701234283077,0.02070596377898258,0.010776599384194322,0.010581105517814379,17338,40922,16979,0.7581683168316832
68188,Levee En Masse,Wargame,303,246,242,0.014188487714846003,0.013957780597531434,0.006817848590000489,0.0067201016568105175,17338,40922,17096,0.6376237623762376
72622,Rattenkrieg: Assault on the Tracktor Factory,Wargame,112,101,100,0.005825354712192871,0.005767677932864229,0.0026391671961292214,0.0026391671961292214,17338,40922,17238,0.1618811881188119
72799,Battle for Stalingrad,Wargame,156,124,124,0.007151920636751644,0.007151920636751644,0.0034700161282439764,0.0034211426616489907,17338,40922,17214,0.30915841584158416
85424,La Bataille de la Moscowa (Third Edition),Wargame,162,141,140,0.008132425885338563,0.00807474910600992,0.00393431406089634,0.0037876936611113826,17338,40922,17198,0.375
86406,Star Borders: Humanity,Wargame,103,94,92,0.0054216172568923755,0.005306263698235091,0.0025169835296417575,0.0025169835296417575,17338,40922,17246,0.11311881188118812
91010,Phantom Fury,Wargame,152,127,125,0.00732495097473757,0.007209597416080286,0.0034700161282439764,0.003396705928351498,17338,40922,17213,0.3123762376237624
98975,Boudicca: The Warrior Queen,Wargame,103,96,94,0.0055369708155496595,0.0054216172568923755,0.0024681100630467717,0.0024681100630467717,17338,40922,17244,0.12475247524752475
99358,Stonewall Jackson's Way II: Battles of Bull Run,Wargame,324,296,293,0.017072326681278116,0.01689929634329219,0.0077464444553052144,0.007697570988710229,17338,40922,17045,0.7007425742574257
107704,Fief,Wargame,413,223,218,0.01286192179028723,0.012573537893644019,0.0074776403890327945,0.0073310199892478375,17338,40922,17120,0.5982673267326732
115293,Fortress America,Wargame,924,593,581,0.034202330141884875,0.03351020878994117,0.018694100972581985,0.018156492840037144,17338,40922,16757,0.8547029702970297
115746,War of the Ring: Second Edition,Wargame,21101,5610,5301,0.32356673203368325,0.3057446072211328,0.26775328674062854,0.24908362250134403,17338,40922,12037,0.996039603960396
134283,1914: Serbien Muss Sterbien,Wargame,132,121,121,0.006978890298765717,0.006978890298765717,0.003176775328674063,0.003176775328674063,17338,40922,17217,0.2943069306930693
135219,The Battle of Five Armies,Wargame,2946,1471,1417,0.0848425423924328,0.08172799630868613,0.0528810908557744,0.050901715458677485,17338,40922,15921,0.948019801980198
135796,Next War: Taiwan,Wargame,191,162,162,0.009343638251240051,0.009343638251240051,0.004594105859928645,0.0045207956600361665,17338,40922,17176,0.453960396039604
136890,Hold the Line:  Frederick's War,Wargame,102,85,85,0.004902526242934594,0.004902526242934594,0.0023947998631542937,0.002345926396559308,17338,40922,17253,0.0853960396039604
147030,World of Tanks: Rush,Wargame,905,315,301,0.01816818548852232,0.01736071057792133,0.011876252382581496,0.011314207516739162,17338,40922,17037,0.7071782178217821
149361,Hapsburg Eclipse: The Great War in Eastern Europe 1914-1916,Wargame,380,254,249,0.01464990194947514,0.01436151805283193,0.008210742387957578,0.007917501588387664,17338,40922,17089,0.647029702970297
149793,Twin Peaks,Wargame,140,129,128,0.007440304533394855,0.007382627754066213,0.0033722691950540053,0.0033722691950540053,17338,40922,17210,0.32623762376237625
149896,Alien vs Predator: The Hunt Begins,Wargame,519,174,169,0.010035759603183758,0.009747375706540547,0.007404330189140316,0.006866722056595474,17338,40922,17169,0.47648514851485146
150010,Tiger Leader,Wargame,275,209,208,0.012054446879686239,0.011996770100357596,0.006182493524265676,0.00603587312448072,17338,40922,17130,0.5782178217821782
150013,No Retreat! Italian Front: 1943-45,Wargame,225,203,199,0.011708386203714385,0.011477679086399815,0.005376081325448414,0.005376081325448414,17338,40922,17139,0.5628712871287128
150049,Risk: Mass Effect – Galaxy at War Edition,Wargame,106,19,19,0.0010958588072442035,0.0010958588072442035,0.0011240897316846684,0.0010019060651972045,17338,40922,17319,0.0024752475247524753
158982,Blue Max: World War I Air Combat,Wargame,358,222,215,0.012804245010958589,0.012400507555658092,0.007013342456380431,0.006768975123405503,17338,40922,17123,0.5913366336633663
163099,V-Wars,Wargame,106,43,43,0.0024801015111316185,0.0024801015111316185,0.001515077464444553,0.0013928937979570892,17338,40922,17295,0.015346534653465346
163399,Infinity: Operation Icestorm,Wargame,123,50,48,0.0028838389664321146,0.0027684854077748297,0.0019060651972044376,0.0017105713308244953,17338,40922,17290,0.02202970297029703
167650,"Last Battle: Ie Shima, 1945",Wargame,125,112,112,0.006459799284807936,0.006459799284807936,0.0030057181955916133,0.002932407995699135,17338,40922,17226,0.24876237623762376
173105,The Great War,Wargame,777,546,534,0.03149152151343869,0.03079940016149498,0.016836909241972533,0.016323737842725186,17338,40922,16804,0.8376237623762376
178550,Spheres of Influence: Struggle for Global Supremacy,Wargame,392,134,127,0.007728688430038067,0.00732495097473757,0.005498264991935878,0.005351644592150921,17338,40922,17211,0.32054455445544555
183685,"Mr. President: The American Presidency, 2001-2020",Wargame,780,444,431,0.025608490021917178,0.024858691890644827,0.015101901177850544,0.014784223644983139,17338,40922,16907,0.7938118811881189
191989,Next War: Poland,Wargame,262,217,214,0.012515861114315376,0.01234283077632945,0.006206930257563169,0.006109183324373197,17338,40922,17124,0.5896039603960396
192288,Kido Butai: Japan's Carriers at Midway,Wargame,103,97,97,0.005594647594878302,0.005594647594878302,0.0024681100630467717,0.0024681100630467717,17338,40922,17241,0.14084158415841583
196496,Warfighter: The WWII Tactical Combat Card Game,Wargame,1139,626,609,0.036105663859730075,0.035125158611143154,0.02152876203509115,0.02074678656957138,17338,40922,16729,0.8631188118811881
202721,The Last Hundred Yards,Wargame,412,341,328,0.01966778175106702,0.01891798361979467,0.009505889252724695,0.009359268852939738,17338,40922,17010,0.7344059405940594
203191,The Stonebound Saga,Wargame,190,58,54,0.0033452532010612526,0.003114546083746684,0.0022970529299643225,0.0021748692634768582,17338,40922,17284,0.029455445544554454
205164,Old School Tactical: Volume 2 – West Front 1944/45,Wargame,179,146,144,0.008420809781981774,0.00830545622332449,0.004129807927276282,0.004056497727383803,17338,40922,17194,0.39133663366336635
204516,878 Vikings: Invasions of England,Wargame,3513,1759,1689,0.10145345483908179,0.09741608028607683,0.0640731147060261,0.06145838424319437,17338,40922,15649,0.9596534653465346
221848,Normandy: The Beginning of the End,Wargame,183,113,109,0.006517476064136578,0.0062867689468220096,0.0035677630614339476,0.0034700161282439764,17338,40922,17229,0.2254950495049505
227127,Europe in Turmoil: Prelude to the Great War,Wargame,305,271,266,0.01563040719806206,0.015342023301418848,0.007257709789355359,0.007233273056057866,17338,40922,17072,0.6690594059405941
231553,Jagged Alliance: The Board Game,Wargame,303,111,104,0.006402122505479294,0.005998385050178798,0.00393431406089634,0.0037876936611113826,17338,40922,17234,0.18613861386138614
236931,Battle Hymn Vol. 1: Gettysburg and Pea Ridge,Wargame,204,178,177,0.010266466720498328,0.010208789941169685,0.004911783392796051,0.004862909926201066,17338,40922,17161,0.5056930693069307
237182,Root,Wargame,51635,6935,6493,0.3999884646441343,0.3744953281808744,0.3861736963002786,0.35144909828454135,17338,40922,10845,0.9985148514851485
238026,Greater East Asia Co-Prosperity Sphere: War in Asia and the Pacific,Wargame,102,95,95,0.0054792940362210175,0.0054792940362210175,0.002443673329749279,0.0024192365964517864,17338,40922,17243,0.12995049504950495
238919,"The Battle of Wakefield: Yorkshire, England 30 December 1460",Wargame,122,116,116,0.006690506402122505,0.006690506402122505,0.002932407995699135,0.002932407995699135,17338,40922,17222,0.27252475247524754
246201,Lincoln,Wargame,1036,684,670,0.039450917060791325,0.03864344215019033,0.021553198768388643,0.021040027369141293,17338,40922,16668,0.8752475247524752
246588,Crowbar! The Rangers at Pointe Du Hoc,Wargame,135,107,103,0.006171415388164725,0.005940708270850156,0.003127901862079077,0.0031034651287815845,17338,40922,17235,0.1787128712871287
249750,"Brazen Chariots: Battles for Tobruk, 1941",Wargame,195,175,172,0.010093436382512401,0.009920406044526474,0.004716289526416109,0.0046674160598211235,17338,40922,17166,0.48514851485148514
249751,Rostov '41: Race to the Don,Wargame,125,109,109,0.0062867689468220096,0.0062867689468220096,0.0029568447289966275,0.0029568447289966275,17338,40922,17229,0.2254950495049505
250481,Meltwater: A Game of Tactical Starvation,Wargame,285,173,167,0.009978082823855115,0.009632022147883262,0.0055471384585308635,0.005376081325448414,17338,40922,17171,0.4695544554455445
281515,Company of Heroes,Wargame,546,241,229,0.01390010381820279,0.013207982466259083,0.00901715458677484,0.008601730120717462,17338,40922,17109,0.6173267326732673
281657,Malifaux (Third Edition),Wargame,155,41,38,0.0023647479524743337,0.002191717614488407,0.0019549386637994232,0.0018083182640144665,17338,40922,17300,0.011633663366336634
281676,Galactic Era,Wargame,118,59,58,0.003402929980389895,0.0033452532010612526,0.0022970529299643225,0.0022481794633693367,17338,40922,17280,0.03415841584158416
282033,Wing Leader: Victories 1940-1942 (Second Edition),Wargame,125,113,111,0.006517476064136578,0.006402122505479294,0.0030545916621865987,0.003030154928889106,17338,40922,17227,0.24183168316831682
312059,Zero Leader,Wargame,132,90,84,0.005190910139577806,0.004844849463605952,0.0028346610625091637,0.002810224329211671,17338,40922,17254,0.0801980198019802
319966,The King Is Dead: Second Edition,Wargame,7452,1866,1743,0.10762487022724651,0.1005306263698235,0.09224866819803529,0.0857240604076047,17338,40922,15595,0.9608910891089109
321537,Soviet Dawn: The Russian Civil War 1918-1921 – Deluxe Edition,Wargame,163,117,114,0.006748183181451148,0.006575152843465221,0.0035677630614339476,0.0034700161282439764,17338,40922,17224,0.26064356435643565
322476,Fighters of the Pacific,Wargame,240,169,164,0.009747375706540547,0.009458991809897335,0.005180587459068472,0.0050828405258785,17338,40922,17174,0.4594059405940594
323046,"Panzers Last Stand: Battles for Budapest, 1945",Wargame,109,90,88,0.005190910139577806,0.005075556580920521,0.002565856996236743,0.00254142026293925,17338,40922,17250,0.09504950495049505
332070,ONUS! Traianus,Wargame,188,103,101,0.005940708270850156,0.005825354712192871,0.0033722691950540053,0.0033478324617565126,17338,40922,17237,0.16683168316831684
332402,Vietnam: 1965-1975 (2nd Edition),Wargame,127,114,111,0.006575152843465221,0.006402122505479294,0.003079028395484092,0.003030154928889106,17338,40922,17227,0.24183168316831682
336849,Kemet: Blood and Sand – Kickstarter Edition,Wargame,269,97,93,0.005594647594878302,0.005363940477563733,0.004178681393871267,0.003983187527491325,17338,40922,17245,0.11955445544554455
346597,"Worldspanner Factions, Set 1: Heroes",Wargame,144,76,74,0.004383435228976814,0.004268081670319529,0.0026147304628317287,0.002492546796344265,17338,40922,17264,0.05495049504950495
360332,Masters of the Universe: Battleground,Wargame,158,46,45,0.0026531318491175454,0.002595455069788903,0.0019549386637994232,0.0017105713308244953,17338,40922,17293,0.01782178217821782
361552,Dragonlance: Warriors of Krynn,Wargame,122,53,53,0.0030568693044180414,0.0030568693044180414,0.0018083182640144665,0.0017105713308244953,17338,40922,17285,0.028465346534653466
362868,Fire & Stone: Siege of Vienna 1683,Wargame,272,201,197,0.0115930326450571,0.011362325527742531,0.005938126191290748,0.00586481599139827,17338,40922,17141,0.5571782178217822
362917,The Other Side of the Hill,Wargame,153,106,102,0.006113738608836083,0.005883031491521513,0.003127901862079077,0.003127901862079077,17338,40922,17236,0.17202970297029702
374562,Star Wars: Shatterpoint,Wargame,351,129,124,0.007440304533394855,0.007151920636751644,0.005278334392258443,0.005033967059283515,17338,40922,17214,0.30915841584158416
410103,7 Empires,Wargame,191,96,92,0.0055369708155496595,0.005306263698235091,0.003494452861541469,0.0034211426616489907,17338,40922,17246,0.11311881188118812
77,"EastFront: The War in Russia, 1941-45",Wargame,667,569,559,0.03281808743799746,0.03224131964471104,0.015370705244122965,0.015297395044230487,17338,40922,16779,0.847029702970297
83,Sam Grant: The Civil War in the West 1862-1864,Wargame,146,137,137,0.007901718768023994,0.007901718768023994,0.003518889594838962,0.003518889594838962,17338,40922,17201,0.3641089108910891
99,Fortress America,Wargame,2449,1485,1444,0.0856500173030338,0.08328526935055947,0.04945994819412541,0.047969307462978346,17338,40922,15894,0.949009900990099
224,History of the World,Wargame,4464,2658,2579,0.1533048794555312,0.14874841388856846,0.0867992766726944,0.08457553394262254,17338,40922,14759,0.9816831683168317
235,Blackbeard,Wargame,1480,1048,1019,0.06044526473641712,0.05877263813588649,0.03142563902057573,0.03064366355505596,17338,40922,16319,0.9247524752475248
259,Atlantic Storm,Wargame,551,449,445,0.02589687391856039,0.025666166801245817,0.012413860515126338,0.012267240115341381,17338,40922,16893,0.8017326732673268
586,Up Front,Wargame,2178,1733,1708,0.09995385857653709,0.09851193909332102,0.049117833927960514,0.04840916866233322,17338,40922,15630,0.9603960396039604
623,Swashbuckler: A Game of Swordplay and Derring-do,Wargame,260,200,198,0.011535355865728458,0.011420002307071173,0.005644885391720835,0.005596011925125849,17338,40922,17140,0.5603960396039604
670,Starship Troopers,Wargame,1229,942,927,0.054331526127581034,0.0534663744376514,0.027369141293191925,0.026807096427349592,17338,40922,16411,0.9163366336633664
692,Wizard Kings,Wargame,1225,922,903,0.05317799054100819,0.052082131733763984,0.027124773960216998,0.02668491276086213,17338,40922,16435,0.9123762376237624
833,For the People,Wargame,1688,1476,1464,0.08513092628907602,0.08443880493713231,0.03968525487512829,0.03917208347588094,17338,40922,15874,0.9514851485148514
911,Empires of the Middle Ages,Wargame,451,393,390,0.02266697427615642,0.02249394393817049,0.010556668784516885,0.010532232051219392,17338,40922,16948,0.775
912,Pacific Victory: War in the Pacific 1941-45,Wargame,414,389,386,0.02243626715884185,0.022263236820855924,0.01006793411856703,0.009994623918674552,17338,40922,16952,0.7705445544554456
956,Azteca,Wargame,144,107,107,0.006171415388164725,0.006171415388164725,0.003127901862079077,0.0031034651287815845,17338,40922,17231,0.21163366336633663
1506,Conquistador: The Age of Exploration – 1495-1600,Wargame,646,563,556,0.03247202676202561,0.03206828930672511,0.015224084844338008,0.015077464444553053,17338,40922,16782,0.8455445544554455
1540,BattleTech,Wargame,3461,1746,1689,0.10070365670780944,0.09741608028607683,0.06331557597380383,0.06074971897756708,17338,40922,15649,0.9596534653465346
1572,Situation 4,Wargame,162,103,100,0.005940708270850156,0.005767677932864229,0.0032256487952690483,0.00315233859537657,17338,40922,17238,0.1618811881188119
1576,Gettysburg (125th Anniversary Edition),Wargame,559,473,466,0.027281116622447803,0.026877379167147306,0.012902595181076193,0.012755974781291236,17338,40922,16872,0.8118811881188119
1583,"Barbarossa: Army Group Center, 1941",Wargame,217,196,193,0.011304648748413889,0.011131618410427962,0.005229460925663457,0.005205024192365964,17338,40922,17145,0.5482673267326733
1585,"Burma: The Campaign in Northern Burma, 1944",Wargame,348,326,322,0.018802630061137388,0.018571922943822816,0.008357362787742535,0.008357362787742535,17338,40922,17016,0.7292079207920792
1621,Mutant Chronicles: Siege of the Citadel,Wargame,1015,471,454,0.027165763063790517,0.0261852578152036,0.016177117442940227,0.015492888910610429,17338,40922,16884,0.8074257425742575
1631,Barbarian Prince,Wargame,526,286,281,0.016495558887991695,0.016207174991348484,0.009163774986559797,0.00884609745369239,17338,40922,17057,0.6873762376237624
1668,Modern Naval Battles,Wargame,444,363,358,0.020936670896297152,0.020648286999653938,0.010092370851864523,0.010019060651972044,17338,40922,16980,0.7564356435643564
1669,Mosby's Raiders: Guerilla Warfare in the Civil War,Wargame,492,446,443,0.02572384358057446,0.025550813242588535,0.011631885049606569,0.011534138116416598,17338,40922,16895,0.800990099009901
1672,Open Fire: Solitaire Tank Combat in WWII,Wargame,147,124,121,0.007151920636751644,0.006978890298765717,0.0034455793949464838,0.0034211426616489907,17338,40922,17217,0.2943069306930693
1693,Gladiator,Wargame,475,375,373,0.02162879224824086,0.021513438689583574,0.010385611651434437,0.010312301451541958,17338,40922,16965,0.7653465346534654
1694,Little Round Top: The South's Best Chance at Gettysburg,Wargame,215,199,198,0.011477679086399815,0.011420002307071173,0.005205024192365964,0.005180587459068472,17338,40922,17140,0.5603960396039604
1695,The Legend of Robin Hood,Wargame,427,345,339,0.01989848886838159,0.019552428192409734,0.00962807291921216,0.009505889252724695,17338,40922,16999,0.7428217821782178
1699,Star Smuggler,Wargame,110,79,79,0.004556465566962741,0.004556465566962741,0.0023703631298568006,0.0022726161966668294,17338,40922,17259,0.06534653465346535
1713,Maharaja,Wargame,483,383,379,0.022090206482869995,0.021859499365555427,0.010581105517814379,0.010434485118029422,17338,40922,16959,0.7693069306930693
1722,Caesar's Legions,Wargame,281,260,255,0.014995962625446994,0.014707578728803784,0.006768975123405503,0.0067201016568105175,17338,40922,17083,0.6561881188118812
1723,Alpha Omega,Wargame,169,135,135,0.007786365209366709,0.007786365209366709,0.0038121303944088753,0.0037876936611113826,17338,40922,17203,0.3569306930693069
1726,Alexander the Great,Wargame,434,389,387,0.02243626715884185,0.022320913600184566,0.010214554518351987,0.010165681051757,17338,40922,16951,0.7715346534653466
1783,The Creature That Ate Sheboygan,Wargame,563,450,447,0.02595455069788903,0.025781520359903103,0.012511607448316309,0.012291676848638874,17338,40922,16891,0.8032178217821783
2665,Russian Civil War 1918-1922,Wargame,206,194,192,0.011189295189756605,0.011073941631099319,0.004911783392796051,0.004911783392796051,17338,40922,17146,0.5443069306930693
2748,"Thirty Years War: Europe in Agony, 1618-1648",Wargame,669,603,601,0.0347790979351713,0.03466374437651402,0.0159327501099653,0.01576169297688285,17338,40922,16737,0.8603960396039604
2778,Gondor: The Siege of Minas Tirith,Wargame,275,210,209,0.01211212365901488,0.012054446879686239,0.005791505791505791,0.005718195591613313,17338,40922,17129,0.5797029702970297
2800,The Ironclads: A Tactical Level Game of Naval Combat in the American Civil War 1861-1865,Wargame,277,238,237,0.013727073480216864,0.013669396700888223,0.006597917990323054,0.00647573432383559,17338,40922,17101,0.6292079207920792
2802,War in Europe,Wargame,183,165,161,0.009516668589225978,0.009285961471911408,0.004423048726846195,0.004423048726846195,17338,40922,17177,0.45123762376237625
2808,The Russian Campaign,Wargame,1521,1291,1270,0.0744607221132772,0.07324950974737571,0.035873124480719415,0.03538438981476956,17338,40922,16068,0.939108910891089
2881,Panzer Grenadier,Wargame,246,229,228,0.013207982466259083,0.013150305686930442,0.005889252724695763,0.005889252724695763,17338,40922,17110,0.6153465346534653
2994,Guderian's Blitzkrieg: The Drive on Moscow,Wargame,148,137,137,0.007901718768023994,0.007901718768023994,0.0035677630614339476,0.003543326328136455,17338,40922,17201,0.3641089108910891
2995,Sniper!,Wargame,261,225,218,0.012977275348944516,0.012573537893644019,0.006158056790968184,0.006109183324373197,17338,40922,17120,0.5982673267326732
2998,Reds! The Russian Civil War 1918-1921,Wargame,536,453,451,0.026127581035874956,0.02601222747721767,0.012413860515126338,0.012291676848638874,17338,40922,16887,0.8051980198019802
3966,The Succession Wars,Wargame,261,174,173,0.010035759603183758,0.009978082823855115,0.0055471384585308635,0.005449391525340893,17338,40922,17165,0.4886138613861386
3409,The Napoleonic Wars,Wargame,762,686,681,0.03956627061944861,0.0392778867228054,0.018107619373442158,0.017936562240359707,17338,40922,16657,0.8767326732673267
3414,"Yom Kippur: The Battle for the Sinai, October, 1973",Wargame,392,360,359,0.020763640558311224,0.02070596377898258,0.009383705586237231,0.009310395386344754,17338,40922,16979,0.7581683168316832
3416,Fallschirmjaeger: The Airborne Assault on Fortress Holland,Wargame,192,180,179,0.010381820279155612,0.010324143499826969,0.004618542593226137,0.004594105859928645,17338,40922,17159,0.5153465346534654
3476,Shadowrun: DMZ Downtown Militarized Zone,Wargame,118,71,70,0.004095051332333602,0.00403737455300496,0.0023947998631542937,0.002321489663261815,17338,40922,17268,0.048762376237623764
3560,Ice War,Wargame,138,121,120,0.006978890298765717,0.006921213519437075,0.0032012120619715556,0.00315233859537657,17338,40922,17218,0.2896039603960396
3563,The Lord of the Rings: The Fellowship of the Ring,Wargame,362,229,222,0.013207982466259083,0.012804245010958589,0.007111089389570402,0.006988905723082938,17338,40922,17116,0.6064356435643564
3565,Mordheim: City of the Damned,Wargame,1646,784,750,0.045218594993655555,0.04325758449648172,0.02900640242412394,0.02766238209276184,17338,40922,16588,0.8896039603960396
3574,Tank! Armored Combat in the 20th Century,Wargame,107,105,104,0.00605606182950744,0.005998385050178798,0.002590293729534236,0.002590293729534236,17338,40922,17234,0.18613861386138614
3576,Operation Olympic: The Invasion of Japan 1 November 1945,Wargame,137,125,125,0.007209597416080286,0.007209597416080286,0.003298958995161527,0.003274522261864034,17338,40922,17213,0.3123762376237624
3600,Fifth Frontier War,Wargame,186,166,165,0.00957434536855462,0.009516668589225978,0.004398611993548703,0.004398611993548703,17338,40922,17173,0.4628712871287129
3608,Air Force,Wargame,730,628,618,0.03622101741838736,0.03564424962510093,0.01725233370802991,0.01708127657494746,17338,40922,16720,0.8668316831683168
3616,BattleTech: Battleforce,Wargame,142,113,112,0.006517476064136578,0.006459799284807936,0.0033233957284590195,0.003274522261864034,17338,40922,17226,0.24876237623762376
3618,The World at War,Wargame,162,100,100,0.005767677932864229,0.005767677932864229,0.0033478324617565126,0.003274522261864034,17338,40922,17238,0.1618811881188119
3662,BattleFleet Mars: Space Combat in the 21st Century,Wargame,186,159,158,0.009170607913254124,0.009112931133925481,0.004398611993548703,0.004300865060358731,17338,40922,17180,0.43836633663366337
3677,Ultimatum: A Game of Nuclear Confrontation,Wargame,125,112,112,0.006459799284807936,0.006459799284807936,0.0028835345291041495,0.0028590977958066564,17338,40922,17226,0.24876237623762376
3685,Hammer of the Scots,Wargame,4083,2882,2825,0.1662244780251471,0.16293690160341445,0.08789892967108157,0.08613948487366209,17338,40922,14513,0.9841584158415841
3815,"World War II: European Theater of Operations, 1939-45",Wargame,126,123,123,0.007094243857423002,0.007094243857423002,0.003079028395484092,0.003079028395484092,17338,40922,17215,0.3051980198019802
3864,Mechwarrior: Dark Age,Wargame,726,406,391,0.02341677240742877,0.022551620717499134,0.013904501246273399,0.013440203313621035,17338,40922,16947,0.7762376237623763
3893,Full Thrust,Wargame,437,311,303,0.017937478371207752,0.017476064136578612,0.009212648453154781,0.009163774986559797,17338,40922,17035,0.7089108910891089
3895,Silent Death,Wargame,395,276,270,0.015918791094705273,0.015572730418733418,0.008308489321147548,0.00823517912125507,17338,40922,17068,0.6757425742574258
3935,The Art of Siege,Wargame,100,94,93,0.0054216172568923755,0.005363940477563733,0.002443673329749279,0.002443673329749279,17338,40922,17245,0.11955445544554455
6472,A Game of Thrones,Wargame,10216,3979,3807,0.22949590494866767,0.2195754989041412,0.1579590440349934,0.14935731391427595,17338,40922,13531,0.9900990099009901
6516,Titan Legions,Wargame,128,83,81,0.00478717268427731,0.0046718191256200255,0.002663603929426714,0.002565856996236743,17338,40922,17257,0.07103960396039603
6529,Panzer Grenadier: Airborne,Wargame,102,92,91,0.005306263698235091,0.005248586918906448,0.0023703631298568006,0.0023703631298568006,17338,40922,17247,0.10742574257425742
6551,Crimson Skies,Wargame,443,285,278,0.01643788210866305,0.016034144653362555,0.009212648453154781,0.00891940765358487,17338,40922,17060,0.6841584158415842
6732,Aces High,Wargame,123,109,107,0.0062867689468220096,0.006171415388164725,0.002932407995699135,0.002932407995699135,17338,40922,17231,0.21163366336633663
6814,"8th Army: Operation Crusader – The Winter Battles for Tobruk, 1941",Wargame,128,119,117,0.006863536740108432,0.006748183181451148,0.0031034651287815845,0.0030545916621865987,17338,40922,17221,0.27871287128712874
6946,"Wolfpack: Submarine Warfare in the North Atlantic, 1942-44",Wargame,197,183,183,0.010554850617141539,0.010554850617141539,0.004740726259713601,0.004740726259713601,17338,40922,17155,0.5235148514851485
7089,Afrika Korps: The Desert War – Platoon Level Combat in World War II: A Panzer Grenadier Game,Wargame,186,167,165,0.009632022147883262,0.009516668589225978,0.004447485460143688,0.004423048726846195,17338,40922,17173,0.4628712871287129
7109,Fifth Corps: The Soviet Breakthrough at Fulda,Wargame,204,195,193,0.011246971969085246,0.011131618410427962,0.00498509359268853,0.00498509359268853,17338,40922,17145,0.5482673267326733
7177,Guadalcanal: Semper Fi Series,Wargame,122,111,111,0.006402122505479294,0.006402122505479294,0.002907971262401642,0.002907971262401642,17338,40922,17227,0.24183168316831682
7349,The Korean War: June 1950-May 1951,Wargame,456,419,416,0.02416657053870112,0.02399354020071519,0.01102096671716925,0.01094765651727677,17338,40922,16922,0.7873762376237624
7463,"'CA' Tactical Naval Warfare in the Pacific, 1941-45",Wargame,113,104,104,0.005998385050178798,0.005998385050178798,0.002688040662724207,0.002688040662724207,17338,40922,17234,0.18613861386138614
7501,Hunters from the Sky,Wargame,126,123,121,0.007094243857423002,0.006978890298765717,0.003079028395484092,0.003079028395484092,17338,40922,17217,0.2943069306930693
7840,The Defense of Rorke's Drift,Wargame,108,102,100,0.005883031491521513,0.005767677932864229,0.0026147304628317287,0.0026147304628317287,17338,40922,17238,0.1618811881188119
7844,"Operation Typhoon: The German Assault on Moscow, 1941",Wargame,174,160,160,0.009228284692582767,0.009228284692582767,0.004178681393871267,0.004178681393871267,17338,40922,17178,0.44702970297029704
7955,"Seelöwe: The German Invasion of Britain, 1940",Wargame,162,149,148,0.0085938401199677,0.008536163340639058,0.0039098773275988465,0.003861003861003861,17338,40922,17190,0.4064356435643564
7975,Triumph & Glory: Battles of the Napoleonic Wars 1796-1809,Wargame,166,161,161,0.009285961471911408,0.009285961471911408,0.00403206099408631,0.00403206099408631,17338,40922,17177,0.45123762376237625
9296,Warzone,Wargame,163,94,91,0.0054216172568923755,0.005248586918906448,0.0032012120619715556,0.003127901862079077,17338,40922,17247,0.10742574257425742
12350,Battlestations,Wargame,902,505,497,0.029126773560964356,0.028665359326335217,0.016519231709105128,0.016054933776452764,17338,40922,16841,0.8257425742574257
12501,The Franco-Prussian War,Wargame,113,112,112,0.006459799284807936,0.006459799284807936,0.002761350862616685,0.0027369141293191925,17338,40922,17226,0.24876237623762376
