game_id,title,year,n_obs,users_rated,weight,weight_missing,adj_mean,expected_Q3bFam,residual_Q3bFam,expected_Q3b,residual_Q3b,expected_Q4Fam,residual_Q4Fam,SE,lower_bound_adj,lower_bound_resid,vol_band,fam_18XX,fam_Cooperative Game,fam_Legacy Game,rank_residual
183836,Ferox,2015.0,121,131.0,2.1429,0.0,7.9571186157301685,6.569963932546095,1.3871546831840735,6.60625567452349,1.3508629412066782,6.633265112079153,1.3238535036510157,0.10849452198138136,7.744469352646661,1.174505420100566,100-199,0.0,0.0,0.0,47
5243,Montage,1973.0,209,216.0,2.5385,0.0,7.713078492508855,6.339803739090195,1.3732747534186602,6.349389783442922,1.3636887090659338,6.375464892309971,1.3376136001988845,0.08255195311523299,7.551276664402999,1.2114729253128036,200-499,0.0,0.0,0.0,48
252657,luz,2014.0,228,283.0,2.0,0.0,8.076977195037024,6.707024291651852,1.3699529033851725,6.716138237433327,1.360838957603697,6.7144910711678385,1.3624861238691857,0.07903747771075434,7.922063738723946,1.215039447072094,200-499,0.0,0.0,0.0,49
345976,System Gateway (fan expansion for Android: Netrunner),2021.0,660,1025.0,3.5,0.0,9.452369137041867,8.085282483094607,1.3670866539472595,8.108820516466583,1.3435486205752838,7.978716081701878,1.4736530553399891,0.04645457894539799,9.361318162308887,1.2760356792142795,500-999,0.0,0.0,0.0,50
19056,Square on Sale,2002.0,178,242.0,2.5,0.0,7.902040237077352,6.541796798147786,1.3602434389295661,6.53525407813396,1.366786158943392,6.56963092702456,1.3324093100527916,0.08945209053825372,7.726714139622374,1.1849173414745888,100-199,0.0,0.0,0.0,51
174400,BattleCON: Wanderers of Indines,2020.0,131,147.0,3.0,0.0,8.823743295541332,7.469341515368049,1.3544017801732835,7.499694650458498,1.3240486450828346,7.462320471296753,1.3614228242445794,0.10427131437869634,8.619371519359087,1.1500300039910387,100-199,0.0,0.0,0.0,52
165595,JamSumo,2014.0,350,381.0,1.1667,0.0,7.736932225470537,6.391270029633581,1.3456621958369555,6.389524531615839,1.3474076938546977,6.431055274561283,1.305876950909254,0.06379203750796537,7.611899831954925,1.2206298023213433,200-499,0.0,0.0,0.0,53
21358,Savage Worlds,2003.0,173,190.0,2.9474,0.0,8.245398882021961,6.9018538279674555,1.3435450540545055,6.9176972906555445,1.3277015913664165,6.874516889139734,1.370881992882227,0.09073554335706392,8.067557217042117,1.1657033890746602,100-199,0.0,0.0,0.0,54
185381,"Exceed: Red Horizon – Alice, Zoey, Gabrek, and Ulrik",2016.0,121,127.0,2.0,0.0,8.0777546311927,6.7343070334854644,1.343447597707236,6.741576037483318,1.3361785937093824,6.718867570438412,1.358887060754288,0.10849452198138136,7.865105368109193,1.1307983346237285,100-199,0.0,0.0,0.0,55
275972,Star Trek: Alliance – Dominion War Campaign,2021.0,193,295.0,3.0588,0.0,8.586067013741074,7.245367226005122,1.3406997877359519,7.198753890321635,1.387313123419439,7.261603458237952,1.3244635555031223,0.08590567237136365,8.417691895893201,1.1723246698880792,100-199,0.0,1.0,0.0,56
