game_id,n_obs,n_ref_raters,ref_penetration,title,resid_Q3bFam,hiddenness_bucket,hidden_bucket
84772,786,785,0.0028125313498717,"Sun, Sea & Sand",0.4569402820122707,eligible_<1700,eligible_<1700
85000,268,256,0.0009172076758817,We Must Tell the Emperor,0.5655833026849262,eligible_<1700,eligible_<1700
85036,1812,1810,0.0064849448958825,20th Century,0.0773572324483149,borderline_1700-2500,borderline_1700-2500
85105,677,677,0.0024255843616091,Travel Blog,0.059533768138225,eligible_<1700,eligible_<1700
85108,375,333,0.001193086547143,U-Boat Leader,-0.3219102073421149,eligible_<1700,eligible_<1700
95234,1957,1921,0.0068826404115969,Cthulhu Gloom,-0.2115601465493917,borderline_1700-2500,borderline_1700-2500
95364,154,152,0.0005445920575547,Cubulus,-0.1499238743832416,eligible_<1700,eligible_<1700
95527,4532,4530,0.016230276452126,Madeira,-0.0204821491769031,exclude_>2500,exclude_>2500
95893,299,295,0.0010569385327543,The Impossible Machine,-0.5862789060270961,eligible_<1700,eligible_<1700
96026,291,287,0.001028275792883,18OE: On the Rails of the Orient Express,0.1794357805911506,eligible_<1700,eligible_<1700
96672,131,131,0.0004693523653926,TieBreaker,0.5008920406509434,eligible_<1700,eligible_<1700
96704,696,696,0.0024936583688034,Fealty,0.3452832792164786,eligible_<1700,eligible_<1700
100172,149,149,0.000533843530103,Seven Sisters,0.4175428539627299,eligible_<1700,eligible_<1700
100734,759,757,0.0027122117603221,My Happy Farm,0.0463878108472579,eligible_<1700,eligible_<1700
104234,256,247,0.0008849620935265,Sour Apples to Apples,-0.4238410440057647,eligible_<1700,eligible_<1700
104347,4597,4591,0.0164488298436447,Santiago de Cuba,0.1676788815463101,exclude_>2500,exclude_>2500
104363,4452,4441,0.0159114034710577,Rex: Final Days of an Empire,-0.2178988817850156,exclude_>2500,exclude_>2500
104376,198,197,0.0007058199693308,Bonbons,0.1078732839304468,eligible_<1700,eligible_<1700
104498,151,151,0.0005410092150708,Pirates of Nassau,0.2642117455846993,eligible_<1700,eligible_<1700
104575,454,453,0.0016230276452126,Steam Torpedo: First Contact,-0.4088870705728924,eligible_<1700,eligible_<1700
104633,233,232,0.0008312194562678,Castelli,-0.6882924313178655,eligible_<1700,eligible_<1700
104640,193,193,0.0006914885993952,Robin Hood,0.9538085316924548,eligible_<1700,eligible_<1700
104736,111,111,0.0003976955157143,Et Toque!,0.940508126694195,eligible_<1700,eligible_<1700
104805,487,482,0.001726930077246,Animal Upon Animal: Small and Yet Great!,0.3260919796264057,eligible_<1700,eligible_<1700
104994,991,990,0.0035470140590739,City Tycoon,-0.0801637380560729,eligible_<1700,eligible_<1700
105023,268,242,0.0008670478811069,Fleet Commander: Nimitz – The WWII Pacific Ocean Solitaire Strategy Game,-0.4891545750565118,eligible_<1700,eligible_<1700
105134,8254,8217,0.0294402166903134,Risk Legacy,-0.2505942975188233,exclude_>2500,exclude_>2500
105187,712,711,0.0025474010060621,MIL,-0.6117209544839337,eligible_<1700,eligible_<1700
105551,8197,8188,0.0293363142582799,Archipelago,-0.2337956842124304,exclude_>2500,exclude_>2500
105624,821,817,0.0029271823093569,Poseidon's Kingdom,0.2624098710982894,eligible_<1700,eligible_<1700
106217,4563,4560,0.0163377617266434,Hawaii,0.1715384568141251,exclude_>2500,exclude_>2500
106631,187,185,0.0006628258595239,Space Bastards,-0.814591551947232,eligible_<1700,eligible_<1700
106753,988,978,0.0035040199492669,Ooga Booga,-0.0202471314384995,eligible_<1700,eligible_<1700
