game_id,title,year,n_obs,ref_penetration,families,max_ecosystem_size,n_contained_tgt,n_version_tgt,title_has_fam,decision,confidence,reason,evidence
125548,Pixel Tactics,2012.0,3475,0.0123787207819195,"[""Components: Multi-Use Cards"", ""Digital Implementations: Tabletopia"", ""Game: Pixel Tactics"", ""Players: Two-Player Only Games"", ""Series: Minigame Library (Level 99 Games)""]",7,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 7 + ref_pen 0.0124 suggests hobby-known despite low n
245214,Saboteur: The Lost Mines,2018.0,787,0.0028017828224199,"[""Creatures: Dragons"", ""Creatures: Dwarves & Gnomes"", ""Game: Saboteur"", ""Theme: Mining""]",7,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 7 + ref_pen 0.0028 suggests hobby-known despite low n
271320,The Castles of Burgundy,2019.0,11746,0.042062570761139,"[""Animals: Cattle / Cows"", ""Animals: Chickens / Roosters"", ""Animals: Pigs"", ""Animals: Sheep"", ""Components: Hexagonal Tiles""]",7,1,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 7 + ref_pen 0.0421 suggests hobby-known despite low n
137423,Pixel Tactics 2,2013.0,1230,0.0043710678303739,"[""Game: Pixel Tactics"", ""Players: Two-Player Only Games"", ""Setting: World of Indines""]",7,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 7 + ref_pen 0.0044 suggests hobby-known despite low n
221366,Epic Spell Wars of the Battle Wizards: Melee at Murdershroom Marsh,2017.0,659,0.0023001848746721,"[""Game: Epic Spell Wars of the Battle Wizards"", ""Theme: Wizards""]",7,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 7 + ref_pen 0.0023 suggests hobby-known despite low n
106,Mystery Rummy: Jack the Ripper,1998.0,3517,0.012482623213953,"[""Card Games: Draw and Discard"", ""Historical Figures: Jack the Ripper"", ""Misc: LongPack Games"", ""Series: Mystery Rummy"", ""Traditional Card Games: Rummy""]",7,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 7 + ref_pen 0.0125 suggests hobby-known despite low n
371,Mystery Rummy: Murders in the Rue Morgue,1999.0,853,0.0030418332688421,"[""Books: Mystery Novels"", ""Card Games: Draw and Discard"", ""Misc: LongPack Games"", ""Series: Mystery Rummy"", ""Traditional Card Games: Rummy""]",7,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 7 + ref_pen 0.0030 suggests hobby-known despite low n
367272,Puerto Rico 1897,2022.0,602,0.0021568711753156,"[""Country: Puerto Rico"", ""Game: Puerto Rico"", ""Mechanism: Tableau Building"", ""Misc: Watch It Played How To Videos"", ""Series: Alea Revised Big Box""]",7,1,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 7 + ref_pen 0.0022 suggests hobby-known despite low n
231664,Fast Forward: FEAR,2017.0,1485,0.0053169382461269,"[""Game: Fast Forward"", ""Series: Fable Game system""]",7,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 7 + ref_pen 0.0053 suggests hobby-known despite low n
2392,Mastermind,1971.0,7805,0.0273872479470312,"[""Brands: Disney"", ""Game: Mastermind"", ""Mechanism: Give a Clue / Get a Clue"", ""Players: Two-Player Only Games""]",7,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 7 + ref_pen 0.0274 suggests hobby-known despite low n
318985,Puerto Rico,2020.0,1237,0.0044283933101165,"[""Country: Puerto Rico"", ""Game: Puerto Rico"", ""Mechanism: Tableau Building"", ""Region: Caribbean Sea"", ""Series: Alea Revised Big Box""]",7,1,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 7 + ref_pen 0.0044 suggests hobby-known despite low n
39856,Dixit,2008.0,64620,0.2304340971953509,"[""Components: Meeples (Animal) / Animeeples"", ""Digital Implementations: Boiteajeux"", ""Digital Implementations: VASSAL"", ""Game: Dixit"", ""Mechanism: Give a Clue / Get a Clue""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.2304 suggests hobby-known despite low n
92828,Dixit: Odyssey,2011.0,21146,0.0754725769236281,"[""Game: Dixit"", ""Mechanism: Image Interpretation"", ""Mechanism: Judging Games""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0755 suggests hobby-known despite low n
142121,Guildhall: Job Faire,2013.0,1106,0.0039554581022399,"[""Game: Guildhall""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0040 suggests hobby-known despite low n
191189,Aeon's End,2016.0,21056,0.0754403313412729,"[""Components: Official Music Soundtrack"", ""Crowdfunding: Kickstarter"", ""Digital Implementations: Apple App Store"", ""Digital Implementations: Steam"", ""Game: Aeon's End""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0754 suggests hobby-known despite low n
221769,Bios: Megafauna (Second Edition),2017.0,1337,0.0047723461885721,"[""Animals: Dinosaurs"", ""Animals: Fish / Fishes"", ""Animals: Prehistoric Non-Dinosaurs"", ""Animals: Worms"", ""Components: Meeples (Animal) / Animeeples""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0048 suggests hobby-known despite low n
229853,Teotihuacan: City of Gods,2018.0,20357,0.0729359244450177,"[""Components: 8 x 8 Grids"", ""Constructions: Pyramids"", ""Country: Mexico"", ""Digital Implementations: Board Game Arena"", ""Digital Implementations: Tabletopia""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0729 suggests hobby-known despite low n
15,Cosmic Encounter,1977.0,3860,0.0135503102741591,"[""Admin: Better Description Needed!"", ""Creatures: Aliens / Extraterrestrials"", ""Digital Implementations: VASSAL"", ""Game: Cosmic Encounter"", ""Misc: BGG Hall of Fame""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0136 suggests hobby-known despite low n
10550,Big Boggle,1979.0,1617,0.0056895538644539,"[""Components: 5 x 5 Grids"", ""Components: Letter Cubes / Word Dice"", ""Components: Sand Timers"", ""Containers: Cubes"", ""Game: Boggle""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0057 suggests hobby-known despite low n
132028,Conflict of Heroes: Awakening the Bear! – Operation Barbarossa 1941 (Second Edition),2012.0,1833,0.0064204537311721,"[""History: World War II (Eastern Front)"", ""Players: Games with expansions that add solo play"", ""Series: Conflict of Heroes (Academy Games)""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0064 suggests hobby-known despite low n
144388,Elevenses,2013.0,1356,0.0048404201957665,"[""Crowdfunding: Kickstarter"", ""Decades: The 1920's"", ""Food & Drink: Tea"", ""Series: Elevenses"", ""Series: Pocket (Grail Games)""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0048 suggests hobby-known despite low n
287954,Azul: Summer Pavilion,2019.0,17008,0.0608760766441664,"[""Country: Portugal"", ""Digital Implementations: Board Game Arena"", ""Game: Azul"", ""Theme: Art"", ""Versions & Editions: Travel Versions of Non-Travel Games""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0609 suggests hobby-known despite low n
300192,Twilight Struggle: Red Sea – Conflict in the Horn of Africa,2022.0,861,0.0030669131662295,"[""Continents: Africa"", ""Country: Soviet Union"", ""Digital Implementations: Apple App Store"", ""Digital Implementations: Google Play"", ""Digital Implementations: Steam""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0031 suggests hobby-known despite low n
271044,UNDO: Cherry Blossom Festival,2019.0,638,0.002264356449833,"[""Cities: Osaka (Japan)"", ""Country: Japan"", ""Misc: Limited Replayability"", ""Series: Undo (Pegasus Spiele)"", ""Theme: Time Travel""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0023 suggests hobby-known despite low n
15126,Advanced Squad Leader: Starter Kit #2,2005.0,1219,0.0038730527251099,"[""Players: Two-Player Only Games"", ""Series: Advanced Squad Leader"", ""Series: Advanced Squad Leader Starter Kit""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0039 suggests hobby-known despite low n
179275,One Deck Dungeon,2016.0,11409,0.040579273972799,"[""Category: Dungeon Crawler"", ""Components: Multi-Use Cards"", ""Digital Implementations: Apple App Store"", ""Digital Implementations: Steam"", ""Mechanism: Campaign Games""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0406 suggests hobby-known despite low n
218417,Aeon's End: War Eternal,2017.0,5888,0.0210886108603121,"[""Crowdfunding: Kickstarter"", ""Game: Aeon's End"", ""Players: Games with Solitaire Rules"", ""Theme: Boss Battle""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0211 suggests hobby-known despite low n
257501,KeyForge: Call of the Archons,2018.0,11104,0.0397050604067242,"[""Category: Two-Player Fighting Games"", ""Collectible: Collectible Card Games"", ""Components: Unique Game"", ""Digital Implementations: Tabletopia"", ""Game: KeyForge""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0397 suggests hobby-known despite low n
285775,KeyForge: Worlds Collide,2019.0,1208,0.0043029938231795,"[""Category: Two-Player Fighting Games"", ""Components: Unique Game"", ""Game: KeyForge"", ""Players: Two-Player Only Games""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0043 suggests hobby-known despite low n
304847,Hidden Games Crime Scene: The New Haven Case,2019.0,664,0.0023503446694469,"[""Series: Hidden Games (Hidden Industries GmbH)"", ""Theme: Mystery / Crime""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0024 suggests hobby-known despite low n
9823,Advanced Squad Leader: Starter Kit #1,2004.0,2526,0.008279948980323,"[""Players: Two-Player Only Games"", ""Players: Wargames with Rules Supporting Only Two Players"", ""Series: Advanced Squad Leader"", ""Series: Advanced Squad Leader Starter Kit""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0083 suggests hobby-known despite low n
65282,Tanto Cuore,2009.0,2166,0.0076744486005417,"[""Country: Japan"", ""Game: Tanto Cuore"", ""Mechanism: Pure Deckbuilding"", ""Theme: Anime / Manga""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0077 suggests hobby-known despite low n
112138,Krosmaster: Arena,2012.0,3654,0.013016466744056,"[""Crowdfunding: Kickstarter"", ""Digital Implementations: Board Game Arena"", ""Game: Krosmaster"", ""Theme: Anime / Manga"", ""Theme: Chibis""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0130 suggests hobby-known despite low n
157723,We Didn't Playtest This at All with Chaos Pack Expansion,2012.0,721,0.0025044068962552,"[""Game: We Didn't Playtest This At All"", ""Misc: Self-Referential Games""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0025 suggests hobby-known despite low n
235555,Bios: Origins (Second Edition),2019.0,1194,0.0042564168708886,"[""Components: Map (Global Scale)"", ""Crowdfunding: Kickstarter"", ""Digital Implementations: VASSAL"", ""Mechanism: Tableau Building"", ""Players: Games with Solitaire Rules""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0043 suggests hobby-known despite low n
256226,Azul: Stained Glass of Sintra,2018.0,13737,0.0491745130917064,"[""Country: Portugal"", ""Game: Azul"", ""Theme: Art"", ""Theme: Stained Glass""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0492 suggests hobby-known despite low n
281960,Kingdomino Duel,2019.0,2369,0.0084698396319704,"[""Components: Dice with Icons"", ""Digital Implementations: Tabletopia"", ""Game: Kingdomino"", ""Mechanism: Dice Drafting"", ""Mechanism: Roll-and-Write""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0085 suggests hobby-known despite low n
301607,KeyForge: Mass Mutation,2020.0,627,0.0022356937099617,"[""Category: Two-Player Fighting Games"", ""Components: Unique Game"", ""Game: KeyForge"", ""Players: Two-Player Only Games""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0022 suggests hobby-known despite low n
5782,Coloretto,2003.0,21545,0.076877051177322,"[""Animals: Chameleons"", ""Category: Color"", ""Digital Implementations: Board Game Arena"", ""Game: Coloretto"", ""Players: Games with expansions that change player count""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0769 suggests hobby-known despite low n
20542,Advanced Squad Leader: Starter Kit #3,2007.0,1049,0.0032997979276839,"[""Players: Two-Player Only Games"", ""Series: Advanced Squad Leader"", ""Series: Advanced Squad Leader Starter Kit""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0033 suggests hobby-known despite low n
82420,Summoner Wars: Guild Dwarves vs Cave Goblins,2009.0,2362,0.0084375940496152,"[""Creatures: Dwarves & Gnomes"", ""Creatures: Goblins"", ""Game: Summoner Wars"", ""Misc: LongPack Games""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0084 suggests hobby-known despite low n
82421,Summoner Wars: Phoenix Elves vs Tundra Orcs,2009.0,2634,0.0093977958353038,"[""Creatures: Fairies / Elves / Pixies"", ""Creatures: Orcs"", ""Game: Summoner Wars""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0094 suggests hobby-known despite low n
212346,Shadows of Brimstone: Forbidden Fortress,2018.0,677,0.0023825902518021,"[""Category: Dungeon Crawler"", ""Country: Japan"", ""Crowdfunding: Kickstarter"", ""Game: Shadows of Brimstone"", ""Mechanism: Campaign Games""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0024 suggests hobby-known despite low n
208773,Quartermaster General: 1914,2016.0,1102,0.0039160468349169,"[""Continents: Europe"", ""Country: Austria-Hungary"", ""Country: Germany"", ""Crowdfunding: Kickstarter"", ""Game: Quartermaster General""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0039 suggests hobby-known despite low n
299317,Aeon's End: Outcasts,2020.0,1087,0.0038873840950456,"[""Crowdfunding: Kickstarter"", ""Game: Aeon's End"", ""Mechanism: Campaign Games"", ""Players: Games with Solitaire Rules"", ""Theme: Boss Battle""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0039 suggests hobby-known despite low n
158889,Summoner Wars: Alliances Master Set,2014.0,1794,0.0064061223612365,"[""Game: Summoner Wars""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0064 suggests hobby-known despite low n
241451,Aeon's End: Legacy,2019.0,5258,0.0188135058830273,"[""Crowdfunding: Kickstarter"", ""Game: Aeon's End"", ""Mechanism: Campaign Games"", ""Mechanism: Legacy"", ""Players: Games with Solitaire Rules""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0188 suggests hobby-known despite low n
270633,Aeon's End: The New Age,2019.0,2859,0.0102218496066038,"[""Crowdfunding: Kickstarter"", ""Game: Aeon's End"", ""Mechanism: Campaign Games"", ""Players: Games with Solitaire Rules"", ""Theme: Boss Battle""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0102 suggests hobby-known despite low n
24800,Conflict of Heroes: Awakening the Bear! – Russia 1941-42,2008.0,2948,0.0103365005660891,"[""Country: Germany"", ""Country: Soviet Union"", ""Decades: The 1940's"", ""Digital Implementations: VASSAL"", ""History: World War II (Eastern Front)""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0103 suggests hobby-known despite low n
121288,Dixit: Journey,2012.0,4550,0.0162051965547386,"[""Game: Dixit"", ""Mechanism: Image Interpretation"", ""Mechanism: Judging Games""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0162 suggests hobby-known despite low n
191475,Wizard: Jubiläumsedition,2016.0,562,0.0020028089485073,"[""Creatures: Dwarves & Gnomes"", ""Creatures: Fairies / Elves / Pixies"", ""Series: Amigo Anniversary Rubber-Band Games"", ""Series: Wizard (Amigo)"", ""Theme: Wizards""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0020 suggests hobby-known despite low n
363247,Azul: Master Chocolatier,2022.0,2444,0.0087242214483282,"[""Food & Drink: Chocolate"", ""Game: Azul""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0087 suggests hobby-known despite low n
31016,We Didn't Playtest This at All,2007.0,3567,0.0126366854407612,"[""Crowdfunding: Wspieram"", ""Game: We Didn't Playtest This At All"", ""Misc: Self-Referential Games""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0126 suggests hobby-known despite low n
202755,Guildhall Fantasy: Fellowship,2016.0,658,0.002346761826963,"[""Game: Guildhall""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0023 suggests hobby-known despite low n
340041,Kingdomino Origins,2021.0,2563,0.0091720767588173,"[""Animals: Mammoths"", ""Animals: Prehistoric Non-Dinosaurs"", ""Components: Meeples (Animal) / Animeeples"", ""Components: Non-Traditional Dominoes"", ""Game: Kingdomino""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0092 suggests hobby-known despite low n
98918,Bios: Genesis,2016.0,1709,0.0060979979076199,"[""Crowdfunding: Kickstarter"", ""Digital Implementations: VASSAL"", ""Misc: LongPack Games"", ""Series: BIOS (Phil Eklund)"", ""Theme: Bacteria""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0061 suggests hobby-known despite low n
146791,Shadows of Brimstone: City of the Ancients,2014.0,3582,0.012686845235536,"[""Category: Dungeon Crawler"", ""Components: Miniatures"", ""Crowdfunding: Kickstarter"", ""Game: Shadows of Brimstone"", ""History: American Old West (Wild West)""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0127 suggests hobby-known despite low n
224821,One Deck Dungeon: Forest of Shadows,2017.0,3162,0.0112071312896799,"[""Category: Dungeon Crawler"", ""Components: Multi-Use Cards"", ""Mechanism: Campaign Games"", ""Players: Games with Solitaire Rules"", ""Players: Two-Player Only Games""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0112 suggests hobby-known despite low n
331212,Aeon's End: Legacy of Gravehold,2021.0,743,0.0026548862805795,"[""Crowdfunding: Kickstarter"", ""Game: Aeon's End"", ""Mechanism: Campaign Games"", ""Mechanism: Legacy"", ""Players: Games with Solitaire Rules""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0027 suggests hobby-known despite low n
346965,Azul: Queen's Garden,2021.0,5184,0.0185412098542499,"[""Country: Portugal"", ""Digital Implementations: Board Game Arena"", ""Game: Azul"", ""Theme: Art""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0185 suggests hobby-known despite low n
3699,Killer Bunnies and the Quest for the Magic Carrot,2002.0,5646,0.0198417816759104,"[""Animals: Rabbits / Hares"", ""Components: Polyhedral (not D6) dice"", ""Game: Killer Bunnies"", ""Theme: Animal Battles"", ""Theme: Anthropomorphic Animals""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0198 suggests hobby-known despite low n
40531,Cosmic Encounter,2000.0,1349,0.0048081746134112,"[""Game: Cosmic Encounter""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0048 suggests hobby-known despite low n
97915,Bios: Megafauna,2011.0,801,0.0028519426171947,"[""Animals: Dinosaurs"", ""Components: Map (Continental / National scale)"", ""Digital Implementations: VASSAL"", ""Players: Games with Solitaire Rules"", ""Series: BIOS (Phil Eklund)""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0029 suggests hobby-known despite low n
159473,Quartermaster General,2014.0,2713,0.0096880060765008,"[""Components: Map (Global Scale)"", ""Components: Wooden pieces & boards"", ""Game: Quartermaster General"", ""Region: The World""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0097 suggests hobby-known despite low n
243,Advanced Squad Leader,1985.0,3425,0.0110351548504521,"[""Country: Germany"", ""Digital Implementations: VASSAL"", ""Misc: Dice Tower Hall of Fame"", ""Misc: Wargame Vault"", ""Players: Games with expansions that add solo play""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0110 suggests hobby-known despite low n
272453,KeyForge: Age of Ascension,2019.0,2541,0.0090681743267838,"[""Category: Two-Player Fighting Games"", ""Components: Unique Game"", ""Game: KeyForge"", ""Players: Two-Player Only Games""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0091 suggests hobby-known despite low n
93260,Summoner Wars: Master Set,2011.0,10842,0.0387376929360677,"[""Components: Multi-Use Cards"", ""Game: Summoner Wars"", ""Theme: Wizards""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0387 suggests hobby-known despite low n
119407,Dixit Jinx,2012.0,1205,0.0042886624532439,"[""Game: Dixit"", ""Mechanism: Judging Games"", ""Organizations: Board Games Association of Creators in Spain (LUDO)""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0043 suggests hobby-known despite low n
150997,Shadows of Brimstone: Swamps of Death,2014.0,2293,0.0081330524384825,"[""Category: Dungeon Crawler"", ""Crowdfunding: Kickstarter"", ""Game: Shadows of Brimstone"", ""History: American Old West (Wild West)"", ""Mechanism: Campaign Games""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0081 suggests hobby-known despite low n
332800,Summoner Wars (Second Edition),2021.0,3940,0.0140734052768104,"[""Category: Two-Player Fighting Games"", ""Components: Dice with Icons"", ""Game: Summoner Wars"", ""Misc: LongPack Games"", ""Misc: Watch It Played How To Videos""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0141 suggests hobby-known despite low n
128445,Darkest Night,2012.0,1019,0.0036258365937199,"[""Components: Standees"", ""Digital Implementations: TableTop Simulator Mod (TTS)"", ""Game: Darkest Night"", ""Players: Games with Solitaire Rules"", ""Series: Euro Games (Victory Point Games)""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0036 suggests hobby-known despite low n
132372,Guildhall,2012.0,4166,0.014911790418046,"[""Digital Implementations: Yucata"", ""Game: Guildhall""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0149 suggests hobby-known despite low n
329845,Stella: Dixit Universe,2021.0,3896,0.0139157602075182,"[""Digital Implementations: Board Game Arena"", ""Game: Dixit"", ""Mechanism: Image Interpretation"", ""Misc: Watch It Played How To Videos""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0139 suggests hobby-known despite low n
40529,Cosmic Encounter,1991.0,1047,0.0037333218682373,"[""Creatures: Aliens / Extraterrestrials"", ""Game: Cosmic Encounter""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0037 suggests hobby-known despite low n
38823,Conflict of Heroes: Storms of Steel! – Kursk 1943,2009.0,1439,0.0050088137925104,"[""Cities: Kursk (Russia)"", ""Country: Soviet Union"", ""Digital Implementations: VASSAL"", ""History: World War II (Eastern Front)"", ""Players: Games with Solitaire Rules""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.0050 suggests hobby-known despite low n
230802,Azul,2017.0,91038,0.3261748140504751,"[""Components: 5 x 5 Grids"", ""Country: Portugal"", ""Digital Implementations: Apple App Store"", ""Digital Implementations: Board Game Arena"", ""Game: Azul""]",6,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 6 + ref_pen 0.3262 suggests hobby-known despite low n
182631,Star Realms: Colony Wars,2015.0,8214,0.0294079711079582,"[""Game: Star Realms"", ""Misc: LongPack Games"", ""Players: Games with expansions that add solo play"", ""Players: Two-Player Only Games""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0294 suggests hobby-known despite low n
232988,The Castles of Burgundy: The Dice Game,2017.0,4168,0.0149189561030138,"[""Components: Dice with Icons"", ""Country: France"", ""Digital Implementations: TableTop Simulator Mod (TTS)"", ""Game: The Castles of Burgundy"", ""Mechanism: Roll-and-Write""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0149 suggests hobby-known despite low n
234190,Unstable Unicorns,2017.0,9314,0.032833168522579,"[""Card Games: Adding"", ""Containers: Magnetic Flip Box"", ""Creatures: Unicorns"", ""Crowdfunding: Kickstarter"", ""Game: Unstable unicorns""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0328 suggests hobby-known despite low n
302809,Betrayal at Mystery Mansion,2020.0,1037,0.0036831620734626,"[""Series: Betrayal (Avalon Hill)"", ""Theme: Spooky Old Houses"", ""Theme: TV Detectives"", ""TV Shows: Scooby-Doo!""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.0037 suggests hobby-known despite low n
10547,Betrayal at House on the Hill,2004.0,43890,0.1554416211645671,"[""Category: Dungeon Crawler"", ""Digital Implementations: VASSAL"", ""Misc: Dice Tower Hall of Fame"", ""Players: One versus Many"", ""Series: Betrayal (Avalon Hill)""]",5,0,0,True,ecosystem_derivative_borderline,borderline,medium_eco_hobby_penetration,eco 5 + ref_pen 0.1554 suggests hobby-known despite low n
