game_id,title,year,n_obs,adj_mean,se,post_sd,z,lb_adj,lower_1,lower_post_1_96,expected_quality_pref,underratedness_pref,min_alt_resid,n_decile,vol_band_label,users_rated,rank_current,num_weights,is_reimplementation,weight,cat_str,share_heavy_500plus,share_heavy_250plus,share_light_10_24,share_own,mean_delta_pool,has_heavy_light_diff,mean_low_10_49_vs_500,mean_high_10_49_vs_500,diff_10_49_vs_500,mean_low_10_24_vs_1000,mean_high_10_24_vs_1000,disposition,disposition_reason,edition_flag,wellknown_flag,insuf_hidden_flag,niche_flag
69601,1880: China,2010.0,571,8.682921213211504,0.04997027879623995,0.04988688181397258,18.9242356173657,8.584979466770873,8.632950934415264,8.585142924856118,7.737271883406006,0.945649329805498,0.92452280495948,D7,500-999,656,3131,42,False,4.1667,Economic; Trains,0.3274956217162872,0.6427320490367776,0.0140105078809106,0.5236427320490368,-0.7737040503393486,True,8.432692307692308,7.668021390374331,0.7646709173179778,7.75,7.9186764705882355,likely_hidden_gem_candidate,"heavy mean 7.67>=7.5 with n_low 26 vs n_high 187 and share_own 0.524 in [0.45,0.78]",False,False,False,False
265752,Exceed: Street Fighter – Ryu Box,2019.0,221,8.25618680623385,0.08032184760121595,0.07997686327096923,11.263608605287006,8.098755984935467,8.175864958632635,8.09943215422275,7.351472952400243,0.9047138538336075,0.8991910637288889,D5,200-499,242,6252,7,False,2.5714,Card Game; Fighting; Video Game Theme,0.2760180995475113,0.4705882352941176,0.0090497737556561,0.7285067873303167,-0.4498519646048916,True,7.9,7.695081967213114,0.20491803278688625,,,likely_hidden_gem_candidate,"heavy mean 7.70>=7.5 with n_low 15 vs n_high 61 and share_own 0.729 in [0.45,0.78]",False,False,False,False
212346,Shadows of Brimstone: Forbidden Fortress,2018.0,678,8.525346186817313,0.04585798624177283,0.04579350528335391,19.647651059073887,8.435464533783438,8.47948820057554,8.435590916461939,7.624344474867149,0.9010017119501637,0.8768251376284617,D8,500-999,830,2491,27,False,3.5556,Adventure; Exploration; Fantasy; Fighting; Horror; Miniatures,0.1091445427728613,0.2551622418879056,0.107669616519174,0.7787610619469026,-0.1293186499441548,True,8.759677419354839,7.597162162162163,1.162515257192676,8.856164383561644,7.1246875,likely_hidden_gem_candidate,"heavy mean 7.60>=7.5 with n_low 186 vs n_high 74 and share_own 0.779 in [0.45,0.78]",False,False,False,False
289247,Verdun 1916: Steel Inferno,2020.0,327,8.642456427102646,0.06603222787564088,0.06584015192507317,13.290504339983576,8.51303326046639,8.576424199227006,8.513409729329503,7.764854815942656,0.8776016111599896,0.8207208361340337,D6,200-499,461,3860,21,False,2.5714,Wargame; World War I,0.2140672782874617,0.4128440366972477,0.0764525993883792,0.7431192660550459,-0.4210496992738996,True,8.566666666666666,7.771428571428571,0.7952380952380951,8.56,7.669999999999999,likely_hidden_gem_candidate,"heavy mean 7.77>=7.5 with n_low 57 vs n_high 70 and share_own 0.743 in [0.45,0.78]",False,False,False,False
282435,1882: Assiniboia,2019.0,717,8.905151930695896,0.04459336535666275,0.044534066394113433,19.528354471365706,8.817748934596837,8.860558565339232,8.817865160563434,8.034316884939866,0.8708350457560297,0.856861592657129,D8,500-999,800,2571,33,False,3.8788,Economic; Trains; Transportation,0.2887029288702928,0.610878661087866,0.0167364016736401,0.5118549511854951,-0.8879273839734437,True,8.629032258064516,7.634299516908213,0.9947327411563034,8.625,7.439107142857142,likely_hidden_gem_candidate,"heavy mean 7.63>=7.5 with n_low 31 vs n_high 207 and share_own 0.512 in [0.45,0.78]",False,False,False,False
277538,1822MX,2019.0,265,8.955476065677736,0.07335114367176006,0.07308812706335754,11.812006002154225,8.811707824081086,8.882124922005977,8.812223336633556,8.08905191636203,0.8664241493157068,0.8304462894020368,D5,200-499,327,4787,17,False,4.2353,Economic; Trains,0.3547169811320755,0.6603773584905661,0.0113207547169811,0.5509433962264151,-0.8388722920928351,True,8.861538461538462,7.760106382978723,1.1014320785597391,9.566666666666666,7.515,likely_hidden_gem_candidate,"heavy mean 7.76>=7.5 with n_low 13 vs n_high 94 and share_own 0.551 in [0.45,0.78]",False,False,False,False
296345,Sherlock Holmes Consulting Detective: The Baker Street Irregulars,2020.0,1404,8.416718743234867,0.031867373660689445,0.031845711632774235,27.07528716089927,8.354258690859915,8.384851369574177,8.35430114843463,7.5539004503080225,0.8628182929268444,0.875717336308508,D9,1k-2.5k,1819,1079,37,False,2.2703,Deduction; Murder / Mystery; Novel-based,0.116096866096866,0.2478632478632478,0.0925925925925925,0.7592592592592593,-0.2418773614685041,True,8.351597232142858,7.847208588957056,0.504388643185802,8.446512846153848,7.5434090909090905,likely_hidden_gem_candidate,"heavy mean 7.85>=7.5 with n_low 336 vs n_high 163 and share_own 0.759 in [0.45,0.78]",False,False,False,False
233261,Tidal Blades 2: Rise of the Unfolders,2024.0,291,8.813865650359931,0.06999762940654855,0.06976895318007352,12.186157182576453,8.676670296723096,8.743868020953382,8.677118502126987,7.960863536003995,0.8530021143559363,0.7264180124549036,D5,200-499,953,1834,45,False,2.9778,Adventure; Fantasy; Miniatures,0.2233676975945017,0.4054982817869416,0.0481099656357388,0.7216494845360825,-0.2563169562018558,True,8.9375,8.189076923076923,0.7484230769230766,9.428571428571429,7.6863636363636365,likely_hidden_gem_candidate,"heavy mean 8.19>=7.5 with n_low 40 vs n_high 65 and share_own 0.722 in [0.45,0.78]",False,False,False,False
343844,Bullet★,2022.0,993,8.384034269426367,0.037892669535011005,0.03785626607141958,22.509076988350408,8.309764637137746,8.346141599891356,8.309835987926386,7.531105253568684,0.8529290158576828,0.7403193267892103,D8,500-999,1471,1575,25,False,2.08,Fighting; Puzzle; Real-time; Science Fiction,0.202416918429003,0.4028197381671702,0.0412890231621349,0.7462235649546828,-0.414880190876516,True,8.38642857142857,7.529601990049751,0.8568265813788196,8.646341463414634,7.402857142857144,likely_hidden_gem_candidate,"heavy mean 7.53>=7.5 with n_low 140 vs n_high 201 and share_own 0.746 in [0.45,0.78]",False,False,False,False
281474,Lands of Galzyr,2022.0,1712,8.194467779780267,0.028858778605548165,0.028842687948087115,29.051035752459775,8.137904573713392,8.165609001174719,8.137936111402016,7.3560903707381655,0.838377409042101,0.7992970259925762,D9,1k-2.5k,2317,1049,100,False,1.71,Adventure; Animals; Dice; Exploration; Fantasy,0.1682242990654205,0.3656542056074766,0.0619158878504672,0.7067757009345794,-0.2562981944998897,True,8.442424218181818,7.524229166666667,0.9181950515151511,8.516981132075472,7.129845360824741,likely_hidden_gem_candidate,"heavy mean 7.52>=7.5 with n_low 275 vs n_high 288 and share_own 0.707 in [0.45,0.78]",False,False,False,False
96026,18OE: On the Rails of the Orient Express,2014.0,291,8.699956279949367,0.06999762940654855,0.06976895318007352,11.968239927280164,8.562760926312531,8.629958650542818,8.563209131716423,7.862207856870953,0.8377484230784145,0.8131759169130799,D5,200-499,319,5167,54,False,4.5185,Economic; Trains; Transportation,0.3505154639175257,0.6323024054982818,0.0309278350515463,0.5292096219931272,-0.7018463143136298,True,8.911764705882353,7.839705882352942,1.072058823529411,9.166666666666666,7.627631578947369,likely_hidden_gem_candidate,"heavy mean 7.84>=7.5 with n_low 17 vs n_high 102 and share_own 0.529 in [0.45,0.78]",False,False,False,False
155496,Holdfast: Russia 1941-42,2014.0,229,8.000761207056277,0.07890637378459743,0.0785792348952443,10.5055916069136,7.846104714438466,7.921854833271679,7.846745906661598,7.171803068892823,0.8289581381634541,0.8244613466984196,D5,200-499,242,6714,32,False,2.125,Wargame; World War II,0.3187772925764192,0.554585152838428,0.0305676855895196,0.5414847161572053,-0.3742365782353218,True,8.304347826086957,7.554440273972603,0.7499075521143537,8.5,7.25,likely_hidden_gem_candidate,"heavy mean 7.55>=7.5 with n_low 23 vs n_high 73 and share_own 0.541 in [0.45,0.78]",False,False,False,False
