game_id,title,n_obs,ref_penetration,hobby_well_known,spec_ge10,spec_ge20,tvd_global,overlap_status,max_weight,n_supported_ge10,has_broad,has_niche_drop,broad_decision,broad_reason
320698,Blitz Bowl: Season 2,292,0.0010318586353669547,False,,,0.0263646839835448,adequate_overlap,1136.8967654455976,4,False,False,broad,passes all broad checks
14634,Homeworlds,456,0.0016015305903091276,False,,,0.1110615293218435,adequate_overlap,552.2883063920108,4,False,False,broad,passes all broad checks
124839,Hoplomachus: The Lost Cities,555,0.0019705633661521705,False,,,0.0272579190300645,adequate_overlap,1259.7240938162215,4,False,False,broad,passes all broad checks
373105,Legendary Encounters: The Matrix,245,0.0008742135660747811,False,0.9102040816326532,0.8204081632653061,0.0657070717493408,borderline_overlap,815.111775302386,4,False,False,niche_specialist,specialist 0.91 + niche_drop False + not broad
75448,Tanto Cuore: Romantic Vacation,459,0.0016051134327930406,False,,,0.0870783677189228,adequate_overlap,959.2658803998644,4,False,False,broad,passes all broad checks
123609,Puzzle Strike Shadows,639,0.002285853504736518,False,,,0.1084101341162311,adequate_overlap,709.4089861981602,4,False,False,broad,passes all broad checks
341512,In the Ashes,305,0.0010856012726256502,False,,,0.1469777905357956,borderline_overlap,1395.466251511517,3,False,False,broad,passes all broad checks
351113,KeyForge: Winds of Exchange,152,0.0005445920575547817,False,,,0.0699454312107916,adequate_overlap,1043.2267865564647,4,False,False,broad,passes all broad checks
347218,Dickory,160,0.0005732547974260859,False,,,0.4357325819534225,adequate_overlap,492.159084543797,2,False,False,broad,passes all broad checks
292811,American Bookshop,537,0.001920403571377388,False,,,0.3810188948025845,borderline_overlap,1814.5561888866507,2,False,False,broad,passes all broad checks
158889,Summoner Wars: Alliances Master Set,1794,0.0064061223612365105,True,,,0.0354969729333792,adequate_overlap,1047.186196913868,4,False,False,not_hidden_hobby_well_known,ref_penetration 0.0064 >0.5% despite n_obs 1794 — known to hobby core
185123,Ascension: Dreamscape,764,0.0027193774452899952,False,,,0.0377286552518518,adequate_overlap,1094.7776344279137,4,False,False,broad,passes all broad checks
326934,Unmatched: Hell's Kitchen,1133,0.003966206629691732,False,,,0.0768942935982103,borderline_overlap,1227.6058203967032,4,False,False,broad,passes all broad checks
191475,Wizard: Jubiläumsedition,562,0.0020028089485073877,False,,,0.1092903743990475,borderline_overlap,1587.311073685133,4,False,False,broad,passes all broad checks
131014,Carcassonne: Winter Edition,1944,0.006929217363887814,True,,,0.0374354174877894,borderline_overlap,1764.8967121414214,4,False,False,not_hidden_hobby_well_known,ref_penetration 0.0069 >0.5% despite n_obs 1944 — known to hobby core
