game_id,title,primary_type,variation,prop_adj,delta,ess,max_w,sensitivity
11945,Linq,Party,stabilized,7.196870172693351,-0.0249342762066895,792.7464545220005,,stable_under_exposure_adjustment
11945,Linq,Party,truncated_cap20,7.196870172693352,-0.0249342762066886,792.7464545220004,20.0,stable_under_exposure_adjustment
11949,Shifting Sands: The Campaign for North Africa  1940-1943,Wargame,raw_ipw,7.777511896558842,0.0162309113327685,318.5032645112723,14.392589704786957,stable_under_exposure_adjustment
11949,Shifting Sands: The Campaign for North Africa  1940-1943,Wargame,stabilized,7.777511896558841,0.0162309113327676,318.5032645112723,,stable_under_exposure_adjustment
11949,Shifting Sands: The Campaign for North Africa  1940-1943,Wargame,truncated_cap20,7.777511896558842,0.0162309113327685,318.5032645112723,20.0,stable_under_exposure_adjustment
11967,The Seven Days of 1809: Napoleon and the Archduke Charles,Wargame,raw_ipw,7.988126181516538,0.0940609099571059,46.3556843912616,17.74973863902193,insufficient_overlap
11967,The Seven Days of 1809: Napoleon and the Archduke Charles,Wargame,stabilized,7.988126181516538,0.0940609099571059,46.355684391261605,,insufficient_overlap
11967,The Seven Days of 1809: Napoleon and the Archduke Charles,Wargame,truncated_cap20,7.988126181516538,0.0940609099571059,46.3556843912616,20.0,insufficient_overlap
11971,Cockroach Poker,Party,raw_ipw,7.095470308942229,0.0050012031300248,8741.832662404626,17.587180569548046,stable_under_exposure_adjustment
11971,Cockroach Poker,Party,stabilized,7.095470308942229,0.0050012031300248,8741.832662404626,,stable_under_exposure_adjustment
11971,Cockroach Poker,Party,truncated_cap20,7.095470308942229,0.0050012031300248,8741.832662404626,20.0,stable_under_exposure_adjustment
11973,Können Schweine fliegen?,Other,raw_ipw,6.739358088610061,0.0251410733011683,82.5507872105882,8.286108194240635,insufficient_overlap
11973,Können Schweine fliegen?,Other,stabilized,6.739358088610062,0.0251410733011692,82.55078721058818,,insufficient_overlap
11973,Können Schweine fliegen?,Other,truncated_cap20,6.739358088610061,0.0251410733011683,82.5507872105882,20.0,insufficient_overlap
11983,Fab Fib,Other,raw_ipw,6.39676166391737,-0.0230957535824467,138.28994576425507,7.828975798578347,stable_under_exposure_adjustment
11983,Fab Fib,Other,stabilized,6.39676166391737,-0.0230957535824467,138.28994576425507,,stable_under_exposure_adjustment
11983,Fab Fib,Other,truncated_cap20,6.39676166391737,-0.0230957535824467,138.28994576425507,20.0,stable_under_exposure_adjustment
12002,Jambo,Economic,raw_ipw,7.270666042638308,-0.0286176401670115,6372.835980703939,10.20772410249776,stable_under_exposure_adjustment
12002,Jambo,Economic,stabilized,7.27066604263831,-0.0286176401670097,6372.835980703937,,stable_under_exposure_adjustment
12002,Jambo,Economic,truncated_cap20,7.270666042638308,-0.0286176401670115,6372.835980703939,20.0,stable_under_exposure_adjustment
12004,Candamir: The First Settlers,Other,raw_ipw,6.384424672397061,-0.018066162705236,1454.735680921351,7.677056881754047,stable_under_exposure_adjustment
12004,Candamir: The First Settlers,Other,stabilized,6.384424672397062,-0.0180661627052352,1454.7356809213506,,stable_under_exposure_adjustment
12004,Candamir: The First Settlers,Other,truncated_cap20,6.384424672397061,-0.018066162705236,1454.735680921351,20.0,stable_under_exposure_adjustment
12005,Around the World in 80 Days,Other,raw_ipw,6.7921274332487895,-0.0794836385939108,2526.9308966286417,9.30050634574221,stable_under_exposure_adjustment
12005,Around the World in 80 Days,Other,stabilized,6.7921274332487895,-0.0794836385939108,2526.930896628642,,stable_under_exposure_adjustment
12005,Around the World in 80 Days,Other,truncated_cap20,6.7921274332487895,-0.0794836385939108,2526.9308966286417,20.0,stable_under_exposure_adjustment
12043,Stadt - Land - Fluss,Other,raw_ipw,5.679597429727288,0.0100800251499357,83.33836356997928,4.743023228512699,insufficient_overlap
12043,Stadt - Land - Fluss,Other,stabilized,5.679597429727287,0.0100800251499348,83.33836356997928,,insufficient_overlap
12043,Stadt - Land - Fluss,Other,truncated_cap20,5.679597429727288,0.0100800251499357,83.33836356997928,20.0,insufficient_overlap
12055,Streets of Stalingrad (Third Edition),Wargame,raw_ipw,7.713350381342244,0.0669999910206788,107.81114684572005,9.311593018247244,stable_under_exposure_adjustment
12055,Streets of Stalingrad (Third Edition),Wargame,stabilized,7.713350381342244,0.0669999910206788,107.81114684572005,,stable_under_exposure_adjustment
12055,Streets of Stalingrad (Third Edition),Wargame,truncated_cap20,7.713350381342244,0.0669999910206788,107.81114684572005,20.0,stable_under_exposure_adjustment
12063,There's a Moose in the House,Other,raw_ipw,5.37449582784146,0.0266887509005799,632.905531576571,14.44394853125673,stable_under_exposure_adjustment
12063,There's a Moose in the House,Other,stabilized,5.374495827841459,0.026688750900579,632.9055315765709,,stable_under_exposure_adjustment
12063,There's a Moose in the House,Other,truncated_cap20,5.37449582784146,0.0266887509005799,632.905531576571,20.0,stable_under_exposure_adjustment
12065,Wig Out!,Other,raw_ipw,6.0832880585738325,0.1067728674417889,141.55443406337065,10.602105609388325,stable_under_exposure_adjustment
12065,Wig Out!,Other,stabilized,6.0832880585738325,0.1067728674417889,141.55443406337068,,stable_under_exposure_adjustment
12065,Wig Out!,Other,truncated_cap20,6.0832880585738325,0.1067728674417889,141.55443406337065,20.0,stable_under_exposure_adjustment
12071,Second Season Pro Football Game,Other,raw_ipw,8.083913295501056,0.0042310887580416,98.6207851993626,7.045858603680178,insufficient_overlap
12071,Second Season Pro Football Game,Other,stabilized,8.083913295501057,0.0042310887580434,98.62078519936264,,insufficient_overlap
12071,Second Season Pro Football Game,Other,truncated_cap20,8.083913295501056,0.0042310887580416,98.6207851993626,20.0,insufficient_overlap
12134,This Hallowed Ground,Wargame,raw_ipw,8.116596758478995,-0.1448632301984815,84.71645423052412,8.583649513604337,insufficient_overlap
12134,This Hallowed Ground,Wargame,stabilized,8.116596758478995,-0.1448632301984815,84.71645423052414,,insufficient_overlap
12134,This Hallowed Ground,Wargame,truncated_cap20,8.116596758478995,-0.1448632301984815,84.71645423052412,20.0,insufficient_overlap
12135,Drive on Stalingrad (Second Edition),Wargame,raw_ipw,6.483871153845376,-0.5338116570938896,34.576210086208235,22.3692023940518,insufficient_overlap
12135,Drive on Stalingrad (Second Edition),Wargame,stabilized,6.483871153845376,-0.5338116570938896,34.57621008620824,,insufficient_overlap
12135,Drive on Stalingrad (Second Edition),Wargame,truncated_cap20,6.509971272844063,-0.5077115380952026,36.40899238705347,20.0,insufficient_overlap
12140,Stalingrad Pocket: 2nd Edition – The Wehrmacht's Greatest Disaster,Wargame,raw_ipw,7.47450501100683,-0.076485529038015,185.72699756791263,25.931152525715024,moderately_sensitive
12140,Stalingrad Pocket: 2nd Edition – The Wehrmacht's Greatest Disaster,Wargame,stabilized,7.47450501100683,-0.076485529038015,185.72699756791263,,moderately_sensitive
12140,Stalingrad Pocket: 2nd Edition – The Wehrmacht's Greatest Disaster,Wargame,truncated_cap20,7.472967392543927,-0.0780231475009181,191.67399555475149,20.0,moderately_sensitive
12141,This Terrible Sound,Wargame,raw_ipw,8.185325854823827,0.003434489027958,77.0365908310054,7.121977275133752,insufficient_overlap
12141,This Terrible Sound,Wargame,stabilized,8.185325854823827,0.003434489027958,77.03659083100538,,insufficient_overlap
12141,This Terrible Sound,Wargame,truncated_cap20,8.185325854823827,0.003434489027958,77.0365908310054,20.0,insufficient_overlap
12157,Unanimo,Party,raw_ipw,7.278790100527715,-0.0394204737876986,772.864765662632,8.495082700709812,stable_under_exposure_adjustment
12157,Unanimo,Party,stabilized,7.278790100527715,-0.0394204737876986,772.8647656626317,,stable_under_exposure_adjustment
12157,Unanimo,Party,truncated_cap20,7.278790100527715,-0.0394204737876986,772.864765662632,20.0,stable_under_exposure_adjustment
12166,Funkenschlag,Economic,raw_ipw,7.985039335292954,0.0055912079793829,826.8809861729852,4.127318754951466,stable_under_exposure_adjustment
12166,Funkenschlag,Economic,stabilized,7.985039335292956,0.0055912079793847,826.8809861729851,,stable_under_exposure_adjustment
12166,Funkenschlag,Economic,truncated_cap20,7.985039335292954,0.0055912079793829,826.8809861729852,20.0,stable_under_exposure_adjustment
12168,D-Day,Wargame,raw_ipw,5.937763550877952,-0.1259550681204508,106.63856082846506,34.94415874321164,moderately_sensitive
12168,D-Day,Wargame,stabilized,5.937763550877951,-0.1259550681204517,106.63856082846507,,moderately_sensitive
12168,D-Day,Wargame,truncated_cap20,5.964844205238669,-0.0988744137597334,127.86592248578091,20.0,moderately_sensitive
12171,Le Passe-Trappe,Other,raw_ipw,7.069481730060788,0.0148011281402995,464.5842181947096,11.025235317900073,stable_under_exposure_adjustment
12171,Le Passe-Trappe,Other,stabilized,7.069481730060788,0.0148011281402995,464.5842181947097,,stable_under_exposure_adjustment
12171,Le Passe-Trappe,Other,truncated_cap20,7.069481730060788,0.0148011281402995,464.5842181947096,20.0,stable_under_exposure_adjustment
12188,Garden Competition,Economic,raw_ipw,7.329498191175569,0.0115692599862358,169.3224864597911,5.700462606993084,stable_under_exposure_adjustment
12188,Garden Competition,Economic,stabilized,7.32949819117557,0.0115692599862367,169.32248645979104,,stable_under_exposure_adjustment
12188,Garden Competition,Economic,truncated_cap20,7.329498191175569,0.0115692599862358,169.3224864597911,20.0,stable_under_exposure_adjustment
12194,Munchkin Bites!,Other,raw_ipw,6.014791444459371,0.0649828439833903,2205.944480954929,10.721167362020369,stable_under_exposure_adjustment
12194,Munchkin Bites!,Other,stabilized,6.014791444459371,0.0649828439833903,2205.94448095493,,stable_under_exposure_adjustment
12194,Munchkin Bites!,Other,truncated_cap20,6.014791444459371,0.0649828439833903,2205.944480954929,20.0,stable_under_exposure_adjustment
12205,In a Pickle,Party,raw_ipw,4.738777366517473,0.023788789359024,951.1990080554352,13.707302727602038,stable_under_exposure_adjustment
12205,In a Pickle,Party,stabilized,4.738777366517473,0.023788789359024,951.1990080554348,,stable_under_exposure_adjustment
12205,In a Pickle,Party,truncated_cap20,4.738777366517473,0.023788789359024,951.1990080554352,20.0,stable_under_exposure_adjustment
12234,"DAK2: The Campaign in North Africa, 1940-1942",Wargame,raw_ipw,8.658286172305313,0.0447786264220901,173.46452525561662,8.908368775756848,stable_under_exposure_adjustment
12234,"DAK2: The Campaign in North Africa, 1940-1942",Wargame,stabilized,8.658286172305313,0.0447786264220901,173.46452525561665,,stable_under_exposure_adjustment
12234,"DAK2: The Campaign in North Africa, 1940-1942",Wargame,truncated_cap20,8.658286172305313,0.0447786264220901,173.46452525561662,20.0,stable_under_exposure_adjustment
12237,Oil: The Great Adventure,Economic,raw_ipw,5.661456428629971,0.0761274228008233,203.1182431807605,6.594251167536883,stable_under_exposure_adjustment
12237,Oil: The Great Adventure,Economic,stabilized,5.661456428629971,0.0761274228008233,203.1182431807605,,stable_under_exposure_adjustment
12237,Oil: The Great Adventure,Economic,truncated_cap20,5.661456428629971,0.0761274228008233,203.1182431807605,20.0,stable_under_exposure_adjustment
12248,Alexander the Great: Birth of an Empire,Other,raw_ipw,6.32917325928521,-0.0578833847274431,475.4358561959339,5.2598073216706105,stable_under_exposure_adjustment
12248,Alexander the Great: Birth of an Empire,Other,stabilized,6.32917325928521,-0.0578833847274431,475.435856195934,,stable_under_exposure_adjustment
12248,Alexander the Great: Birth of an Empire,Other,truncated_cap20,6.32917325928521,-0.0578833847274431,475.4358561959339,20.0,stable_under_exposure_adjustment
12263,Spycraft: Collectible Card Game,Other,raw_ipw,6.212207473240869,-0.0507604949764832,138.8612112433464,4.090663997282983,stable_under_exposure_adjustment
12263,Spycraft: Collectible Card Game,Other,stabilized,6.212207473240868,-0.0507604949764841,138.8612112433464,,stable_under_exposure_adjustment
12263,Spycraft: Collectible Card Game,Other,truncated_cap20,6.212207473240869,-0.0507604949764832,138.8612112433464,20.0,stable_under_exposure_adjustment
12266,Barren Victory,Wargame,raw_ipw,7.623495849118909,0.0384822765419468,58.63613638398837,11.043671674126466,insufficient_overlap
12266,Barren Victory,Wargame,stabilized,7.623495849118909,0.0384822765419476,58.63613638398838,,insufficient_overlap
12266,Barren Victory,Wargame,truncated_cap20,7.623495849118909,0.0384822765419468,58.63613638398837,20.0,insufficient_overlap
12282,"Grand Illusion: Mirage of Glory, 1914",Wargame,raw_ipw,7.189249213726219,-0.0971361240318131,127.60006100917674,15.180243989410274,stable_under_exposure_adjustment
12282,"Grand Illusion: Mirage of Glory, 1914",Wargame,stabilized,7.189249213726219,-0.0971361240318131,127.60006100917676,,stable_under_exposure_adjustment
12282,"Grand Illusion: Mirage of Glory, 1914",Wargame,truncated_cap20,7.189249213726219,-0.0971361240318131,127.60006100917674,20.0,stable_under_exposure_adjustment
12283,Manifest Destiny,Economic,raw_ipw,7.001382435475379,-0.019722374915351,518.183932905725,5.572302602505562,stable_under_exposure_adjustment
12283,Manifest Destiny,Economic,stabilized,7.00138243547538,-0.0197223749153501,518.1839329057249,,stable_under_exposure_adjustment
12283,Manifest Destiny,Economic,truncated_cap20,7.001382435475379,-0.019722374915351,518.183932905725,20.0,stable_under_exposure_adjustment
12291,Animal Party,Other,raw_ipw,5.8070231076498295,0.0861083889962923,186.26297583628164,9.320927169692949,stable_under_exposure_adjustment
12291,Animal Party,Other,stabilized,5.8070231076498295,0.0861083889962923,186.26297583628164,,stable_under_exposure_adjustment
12291,Animal Party,Other,truncated_cap20,5.8070231076498295,0.0861083889962923,186.26297583628164,20.0,stable_under_exposure_adjustment
12296,Senator,Other,raw_ipw,5.8929664506869965,-0.0069281701230172,352.0116858970189,9.101367693568786,stable_under_exposure_adjustment
12296,Senator,Other,stabilized,5.8929664506869965,-0.0069281701230172,352.01168589701894,,stable_under_exposure_adjustment
12296,Senator,Other,truncated_cap20,5.8929664506869965,-0.0069281701230172,352.0116858970189,20.0,stable_under_exposure_adjustment
12304,Deluxe Pass the Pigs,Other,raw_ipw,5.609648936767698,0.0050410192817587,145.32948658093363,10.27595799121736,stable_under_exposure_adjustment
12304,Deluxe Pass the Pigs,Other,stabilized,5.609648936767697,0.0050410192817578,145.32948658093363,,stable_under_exposure_adjustment
12304,Deluxe Pass the Pigs,Other,truncated_cap20,5.609648936767698,0.0050410192817587,145.32948658093363,20.0,stable_under_exposure_adjustment
12317,Brouhaha,Party,raw_ipw,5.810692577488662,-0.0654516415494139,93.29884881622996,5.650244876820002,insufficient_overlap
12317,Brouhaha,Party,stabilized,5.810692577488663,-0.065451641549413,93.29884881622988,,insufficient_overlap
12317,Brouhaha,Party,truncated_cap20,5.810692577488662,-0.0654516415494139,93.29884881622996,20.0,insufficient_overlap
12318,Typo,Other,raw_ipw,6.512027784539807,-0.0291920258735869,354.14469815898,7.846160930354372,stable_under_exposure_adjustment
12318,Typo,Other,stabilized,6.512027784539807,-0.0291920258735869,354.1446981589799,,stable_under_exposure_adjustment
12318,Typo,Other,truncated_cap20,6.512027784539807,-0.0291920258735869,354.14469815898,20.0,stable_under_exposure_adjustment
12325,Perpetual Commotion,Other,raw_ipw,6.558920264185975,0.0809503521096619,119.3457482361156,9.530182983966892,stable_under_exposure_adjustment
12325,Perpetual Commotion,Other,stabilized,6.558920264185976,0.0809503521096628,119.34574823611555,,stable_under_exposure_adjustment
12325,Perpetual Commotion,Other,truncated_cap20,6.558920264185975,0.0809503521096619,119.3457482361156,20.0,stable_under_exposure_adjustment
12962,Reef Encounter,Other,raw_ipw,7.592879067985221,-0.0140877474953287,4889.510856352325,4.814538798040338,stable_under_exposure_adjustment
12962,Reef Encounter,Other,stabilized,7.59287906798522,-0.0140877474953295,4889.510856352325,,stable_under_exposure_adjustment
12962,Reef Encounter,Other,truncated_cap20,7.592879067985221,-0.0140877474953287,4889.510856352325,20.0,stable_under_exposure_adjustment
12963,Succession: Intrigue in the Royal Court,Other,raw_ipw,6.197928551283651,0.1148573856916819,209.6968408248035,8.63005924478323,stable_under_exposure_adjustment
12963,Succession: Intrigue in the Royal Court,Other,stabilized,6.197928551283652,0.1148573856916828,209.69684082480345,,stable_under_exposure_adjustment
12963,Succession: Intrigue in the Royal Court,Other,truncated_cap20,6.197928551283651,0.1148573856916819,209.6968408248035,20.0,stable_under_exposure_adjustment
12964,Space Station Assault,Wargame,raw_ipw,5.715611539003061,-0.1503348266358628,22.47666793192968,89.55177596048861,insufficient_overlap
12964,Space Station Assault,Wargame,stabilized,5.71561153900306,-0.1503348266358637,22.476667931929683,,insufficient_overlap
12964,Space Station Assault,Wargame,truncated_cap20,5.728834663350545,-0.1371117022883785,55.52475444529811,20.0,insufficient_overlap
12995,Dungeon Twister,Other,raw_ipw,7.101855118038674,0.0112988820545405,4967.938781823648,6.9239624403070295,stable_under_exposure_adjustment
12995,Dungeon Twister,Other,stabilized,7.1018551180386735,0.0112988820545396,4967.938781823647,,stable_under_exposure_adjustment
12995,Dungeon Twister,Other,truncated_cap20,7.101855118038674,0.0112988820545405,4967.938781823648,20.0,stable_under_exposure_adjustment
12996,Quips,Other,raw_ipw,5.171266482598465,-0.0122850592589784,99.335399854656,7.581188051082535,insufficient_overlap
12996,Quips,Other,stabilized,5.171266482598466,-0.0122850592589776,99.33539985465596,,insufficient_overlap
12996,Quips,Other,truncated_cap20,5.171266482598465,-0.0122850592589784,99.335399854656,20.0,insufficient_overlap
13004,The Downfall of Pompeii,Other,raw_ipw,7.474837760671328,-0.0172821197654577,6654.602333584981,10.234435325804442,stable_under_exposure_adjustment
13004,The Downfall of Pompeii,Other,stabilized,7.474837760671328,-0.0172821197654577,6654.602333584983,,stable_under_exposure_adjustment
13004,The Downfall of Pompeii,Other,truncated_cap20,7.474837760671328,-0.0172821197654577,6654.602333584981,20.0,stable_under_exposure_adjustment
13005,Dance of Ibexes,Other,raw_ipw,6.93061461670696,-0.0214274833617666,617.14311692207,9.547131254559536,stable_under_exposure_adjustment
13005,Dance of Ibexes,Other,stabilized,6.93061461670696,-0.0214274833617675,617.14311692207,,stable_under_exposure_adjustment
13005,Dance of Ibexes,Other,truncated_cap20,6.93061461670696,-0.0214274833617666,617.14311692207,20.0,stable_under_exposure_adjustment
13016,"White Death: Velikiye Luki, The Stalingrad of the North",Wargame,raw_ipw,7.952712062220179,0.2161223553717262,55.829767261924175,13.06074964543684,insufficient_overlap
13016,"White Death: Velikiye Luki, The Stalingrad of the North",Wargame,stabilized,7.952712062220178,0.2161223553717253,55.82976726192417,,insufficient_overlap
13016,"White Death: Velikiye Luki, The Stalingrad of the North",Wargame,truncated_cap20,7.952712062220179,0.2161223553717262,55.829767261924175,20.0,insufficient_overlap
13071,Age of Gods,Other,raw_ipw,6.516778324877469,-0.0259348974187227,562.2395451359416,7.296580549462121,stable_under_exposure_adjustment
13071,Age of Gods,Other,stabilized,6.516778324877469,-0.0259348974187227,562.2395451359416,,stable_under_exposure_adjustment
13071,Age of Gods,Other,truncated_cap20,6.516778324877469,-0.0259348974187227,562.2395451359416,20.0,stable_under_exposure_adjustment
13077,Wizard's Garden,Other,raw_ipw,7.134747964527862,0.0401602394697135,107.98573253328438,7.057709841716645,insufficient_overlap
13077,Wizard's Garden,Other,stabilized,7.134747964527863,0.0401602394697144,107.98573253328436,,insufficient_overlap
13077,Wizard's Garden,Other,truncated_cap20,7.134747964527862,0.0401602394697135,107.98573253328438,20.0,insufficient_overlap
13084,Volcano,Other,raw_ipw,7.27429797693991,0.0254103932060614,340.6266603394331,5.17718352039098,stable_under_exposure_adjustment
13084,Volcano,Other,stabilized,7.27429797693991,0.0254103932060614,340.6266603394331,,stable_under_exposure_adjustment
13084,Volcano,Other,truncated_cap20,7.27429797693991,0.0254103932060614,340.6266603394331,20.0,stable_under_exposure_adjustment
13089,Wie ich die Welt sehe...,Party,raw_ipw,7.141234870394827,-0.0863189129386947,289.2649124105925,8.50163196973524,stable_under_exposure_adjustment
13089,Wie ich die Welt sehe...,Party,stabilized,7.141234870394829,-0.0863189129386929,289.26491241059244,,stable_under_exposure_adjustment
13089,Wie ich die Welt sehe...,Party,truncated_cap20,7.141234870394827,-0.0863189129386947,289.2649124105925,20.0,stable_under_exposure_adjustment
13115,Taki,Other,raw_ipw,5.821572466989433,0.1261023083622232,140.244151922831,9.271509908264626,stable_under_exposure_adjustment
13115,Taki,Other,stabilized,5.8215724669894335,0.1261023083622241,140.24415192283098,,stable_under_exposure_adjustment
13115,Taki,Other,truncated_cap20,5.821572466989433,0.1261023083622232,140.244151922831,20.0,stable_under_exposure_adjustment
13121,Kablamo,Other,raw_ipw,5.565065861614237,0.0053465272063286,207.20036434644547,9.235116048085358,stable_under_exposure_adjustment
13121,Kablamo,Other,stabilized,5.565065861614237,0.0053465272063286,207.2003643464455,,stable_under_exposure_adjustment
13121,Kablamo,Other,truncated_cap20,5.565065861614237,0.0053465272063286,207.20036434644547,20.0,stable_under_exposure_adjustment
13122,Antiquity,Economic,raw_ipw,8.445502386183747,0.0041955658013872,4409.258230477616,3.423014275369197,stable_under_exposure_adjustment
13122,Antiquity,Economic,stabilized,8.445502386183747,0.0041955658013872,4409.258230477617,,stable_under_exposure_adjustment
13122,Antiquity,Economic,truncated_cap20,8.445502386183747,0.0041955658013872,4409.258230477616,20.0,stable_under_exposure_adjustment
13164,Mastermind for Kids,Other,raw_ipw,5.581669614224597,0.0204836465802076,129.2130154625789,7.181551548897408,stable_under_exposure_adjustment
13164,Mastermind for Kids,Other,stabilized,5.581669614224598,0.0204836465802085,129.21301546257885,,stable_under_exposure_adjustment
13164,Mastermind for Kids,Other,truncated_cap20,5.581669614224597,0.0204836465802076,129.2130154625789,20.0,stable_under_exposure_adjustment
13166,Let's Go Fishin',Other,raw_ipw,4.699502268278812,0.0252612608469178,602.8837789945871,8.72781534776685,stable_under_exposure_adjustment
13166,Let's Go Fishin',Other,stabilized,4.699502268278812,0.0252612608469169,602.8837789945873,,stable_under_exposure_adjustment
13166,Let's Go Fishin',Other,truncated_cap20,4.699502268278812,0.0252612608469178,602.8837789945871,20.0,stable_under_exposure_adjustment
13172,Kung Fu Fighting,Other,raw_ipw,6.411380352159304,0.1090991567351027,629.98360984481,12.984525235516072,stable_under_exposure_adjustment
13172,Kung Fu Fighting,Other,stabilized,6.411380352159303,0.1090991567351018,629.9836098448098,,stable_under_exposure_adjustment
13172,Kung Fu Fighting,Other,truncated_cap20,6.411380352159304,0.1090991567351027,629.98360984481,20.0,stable_under_exposure_adjustment
12350,Battlestations,Wargame,raw_ipw,7.413557981428307,0.1083577032457396,276.6929053052734,47.340323244937295,moderately_sensitive
12350,Battlestations,Wargame,stabilized,7.413557981428305,0.1083577032457379,276.6929053052735,,moderately_sensitive
12350,Battlestations,Wargame,truncated_cap20,7.391103313866071,0.0859030356835042,337.1191531316828,20.0,moderately_sensitive
12355,Brigade Fire and Fury: Wargaming the Civil War with Miniatures,Wargame,raw_ipw,7.9455056854410575,0.0822195897083615,103.32744499679504,9.190656567035669,stable_under_exposure_adjustment
12355,Brigade Fire and Fury: Wargaming the Civil War with Miniatures,Wargame,stabilized,7.945505685441058,0.0822195897083624,103.32744499679504,,stable_under_exposure_adjustment
12355,Brigade Fire and Fury: Wargaming the Civil War with Miniatures,Wargame,truncated_cap20,7.9455056854410575,0.0822195897083615,103.32744499679504,20.0,stable_under_exposure_adjustment
12367,Weapons of Mass Destruction,Wargame,raw_ipw,6.669599439919752,0.193502183765486,44.68873932093821,97.25004235647688,strongly_sensitive
12367,Weapons of Mass Destruction,Wargame,stabilized,6.669599439919752,0.193502183765486,44.68873932093822,,strongly_sensitive
12367,Weapons of Mass Destruction,Wargame,truncated_cap20,6.5406383134350605,0.0645410572807945,82.76769663284847,20.0,strongly_sensitive
12372,Shakespeare: The Bard Game,Other,raw_ipw,5.963527437138307,0.1630330550787952,127.71736202543708,7.404202673509663,stable_under_exposure_adjustment
12372,Shakespeare: The Bard Game,Other,stabilized,5.963527437138308,0.1630330550787961,127.71736202543708,,stable_under_exposure_adjustment
12372,Shakespeare: The Bard Game,Other,truncated_cap20,5.963527437138307,0.1630330550787952,127.71736202543708,20.0,stable_under_exposure_adjustment
12422,All Wound Up,Other,raw_ipw,4.956064711495331,-0.1275153769579811,196.15956223587756,11.200553932210669,stable_under_exposure_adjustment
12422,All Wound Up,Other,stabilized,4.956064711495332,-0.1275153769579802,196.15956223587747,,stable_under_exposure_adjustment
12422,All Wound Up,Other,truncated_cap20,4.956064711495331,-0.1275153769579811,196.15956223587756,20.0,stable_under_exposure_adjustment
12453,Atmosfear: The DVD Board Game,Other,raw_ipw,5.601711868707301,0.0361562585037971,706.3335209085247,11.037776228729486,stable_under_exposure_adjustment
12453,Atmosfear: The DVD Board Game,Other,stabilized,5.6017118687073,0.0361562585037962,706.3335209085249,,stable_under_exposure_adjustment
12453,Atmosfear: The DVD Board Game,Other,truncated_cap20,5.601711868707301,0.0361562585037971,706.3335209085247,20.0,stable_under_exposure_adjustment
12459,Fortress Berlin,Wargame,raw_ipw,6.683264372596492,-0.0708527444482989,84.08295209272136,9.288338974683755,stable_under_exposure_adjustment
12459,Fortress Berlin,Wargame,stabilized,6.683264372596492,-0.0708527444482989,84.08295209272136,,stable_under_exposure_adjustment
12459,Fortress Berlin,Wargame,truncated_cap20,6.683264372596492,-0.0708527444482989,84.08295209272136,20.0,stable_under_exposure_adjustment
12477,Bootleggers,Economic,raw_ipw,7.010766878542736,0.0098973663394463,2618.4969621532127,6.929639833577804,stable_under_exposure_adjustment
12477,Bootleggers,Economic,stabilized,7.010766878542736,0.0098973663394463,2618.4969621532127,,stable_under_exposure_adjustment
12477,Bootleggers,Economic,truncated_cap20,7.010766878542736,0.0098973663394463,2618.4969621532127,20.0,stable_under_exposure_adjustment
12488,WARS Trading Card Game,Other,raw_ipw,6.935093906958078,0.0188214105584538,213.5251090079677,5.168059171800159,stable_under_exposure_adjustment
12488,WARS Trading Card Game,Other,stabilized,6.935093906958078,0.0188214105584538,213.52510900796776,,stable_under_exposure_adjustment
12488,WARS Trading Card Game,Other,truncated_cap20,6.935093906958078,0.0188214105584538,213.5251090079677,20.0,stable_under_exposure_adjustment
12495,Fire & Axe: A Viking Saga,Other,raw_ipw,7.378160319294681,-0.0053397177061826,2655.8092969109325,7.468876913638559,stable_under_exposure_adjustment
12495,Fire & Axe: A Viking Saga,Other,stabilized,7.37816031929468,-0.0053397177061835,2655.8092969109325,,stable_under_exposure_adjustment
12495,Fire & Axe: A Viking Saga,Other,truncated_cap20,7.378160319294681,-0.0053397177061826,2655.8092969109325,20.0,stable_under_exposure_adjustment
12501,The Franco-Prussian War,Wargame,raw_ipw,7.059132681789153,0.1186265186377735,58.44932383048684,14.537747156227912,insufficient_overlap
12501,The Franco-Prussian War,Wargame,stabilized,7.059132681789153,0.1186265186377735,58.44932383048685,,insufficient_overlap
12501,The Franco-Prussian War,Wargame,truncated_cap20,7.059132681789153,0.1186265186377735,58.44932383048684,20.0,insufficient_overlap
12538,Clocktowers,Other,raw_ipw,5.996079896416495,-0.04147970677458,430.3078175019745,9.266407181595756,stable_under_exposure_adjustment
12538,Clocktowers,Other,stabilized,5.996079896416495,-0.04147970677458,430.30781750197445,,stable_under_exposure_adjustment
12538,Clocktowers,Other,truncated_cap20,5.996079896416495,-0.04147970677458,430.3078175019745,20.0,stable_under_exposure_adjustment
12544,Dungeons & Dragons Adventure Game: Diablo II Edition,Coop,raw_ipw,5.561220170535752,-0.1420221228701343,79.07634642556636,8.624943554520403,insufficient_overlap
12544,Dungeons & Dragons Adventure Game: Diablo II Edition,Coop,stabilized,5.561220170535752,-0.1420221228701343,79.07634642556633,,insufficient_overlap
12544,Dungeons & Dragons Adventure Game: Diablo II Edition,Coop,truncated_cap20,5.561220170535752,-0.1420221228701343,79.07634642556636,20.0,insufficient_overlap
12545,The Game of Life: The Simpsons Edition,Economic,raw_ipw,4.983659390300595,0.0453320075736511,243.44872689503435,13.09802725800552,stable_under_exposure_adjustment
