game_id,title,year,n_obs,users_rated,weight,weight_missing,raw_mean,adj_mean,se_adj,expected_quality,underratedness,underratedness_cv,lower_bound_resid,lower_bound_adj,model_spec,volume_band,volume_band_6,year_band,volume_decile,is_reimplementation,bayes_rating,rank_current
268276,Star Trek Chrono-Trek,2019.0,187,212.0,2.3333,0.0,6.472459893048128,6.6109629302021045,0.0872729573032229,6.610925847775373,3.708242673106099e-05,-0.0068078767824317765,-0.17101791388758583,6.439907933887787,Q3b,100-199,100-199,2010s,D3,False,5.57452,11072.0
268543,Jumble Jam,2020.0,115,142.0,1.25,0.0,6.691422782608696,6.916325859092427,0.11128882975690979,6.632822682248872,0.2835031768435554,0.29480269468295095,0.06537707052001224,6.6981997527688835,Q3b,100-199,100-199,2020s,D1,False,5.56038,12268.0
268586,6 nimmt! 25 Jahre,2019.0,2513,3435.0,1.2222,0.0,7.273733342618384,7.516844827824821,0.02380697695486513,7.0814057361691365,0.4354390916556845,0.4130969111782683,0.38877741682414885,7.470183152993285,Q3b,2.5k-5k,2k-5k,2010s,D9,False,6.48881,1367.0
268620,Similo,2019.0,6469,7981.0,1.0492,0.0,6.801918200649249,7.110008706956188,0.014838223908060506,7.051027425191645,0.058981281764543425,0.05110724675121503,0.029898362904744832,7.08092578809639,Q3b,5k-10k,5k+,2010s,D10,False,6.46984,1403.0
269160,Colors of Paris,2019.0,1408,1531.0,2.1818,0.0,6.852264595170454,7.144309100308188,0.03180527598474879,7.429786651068891,-0.285477550760703,-0.2876348107738105,-0.3478158916908107,7.0819707593780805,Q3b,1k-2.5k,1k-2k,2010s,D9,False,6.00564,3163.0
269199,Dizzle,2019.0,1442,1547.0,1.3125,0.0,6.802443058252429,7.145624622462685,0.03142808113517652,6.949149706397156,0.19647491606552858,0.1864896963924414,0.1348758770405826,7.084025583437739,Q3b,1k-2.5k,1k-2k,2010s,D9,False,6.00243,3179.0
274124,Northgard: Uncharted Lands,2022.0,2214,2917.0,2.789,0.0,7.526255822041549,7.929741426900111,0.02536364626043132,7.804212787254544,0.12552863964556682,0.10692180743760193,0.07581589297512144,7.880028680229666,Q3b,1k-2.5k,2k-5k,2020s,D9,False,6.51808,1301.0
274300,Dragon Market,2019.0,279,323.0,1.3846,0.0,6.353104157706094,6.700149364071634,0.07144936842529408,6.717829269360227,-0.017679905288592757,-0.020204236638346806,-0.15772066740216914,6.560108601958057,Q3b,200-499,200-499,2010s,D5,False,5.59588,9729.0
274349,Pakal,2020.0,710,832.0,1.2273,0.0,6.97869891549296,7.184745779613694,0.04478899539918105,7.108356231074671,0.07638954853902291,0.06588762289981354,-0.011396882443371933,7.096959348631299,Q3b,500-999,500-999,2020s,D7,False,5.85765,4249.0
274364,Watergate,2019.0,12557,14519.0,2.2968,0.0,7.743570328103849,8.133428746474886,0.01065019473387271,8.002839661578587,0.1305890848962985,0.1333951113910974,0.109714703217908,8.112554364796495,Q3b,10k-25k,5k+,2010s,D10,False,7.37573,189.0
274557,Linkto Travel,2018.0,165,215.0,1.1667,0.0,6.080857272727274,6.358390999803814,0.09290915789079598,6.325149283393465,0.03324171641034912,0.04068317554819334,-0.148860233055611,6.176289050337854,Q3b,100-199,100-199,2010s,D3,False,5.54808,13668.0
274563,Ghostbusters: Blackout,2019.0,108,120.0,2.0,0.0,7.2257910185185175,7.17438931069259,0.11483879269784221,6.509212219357515,0.6651770913350745,0.6702008002846132,0.4400930576473038,6.949305277004819,Q3b,100-199,100-199,2010s,D1,False,5.57089,11374.0
274566,Deranged,2019.0,207,275.0,3.0667,0.0,6.3732739130434775,6.645645976674136,0.08294979615761722,7.390778537291631,-0.7451325606174946,-0.7549104958325943,-0.9077141610864243,6.483064376205206,Q3b,200-499,200-499,2010s,D4,False,5.56188,12130.0
274841,Cóatl,2020.0,2844,3446.0,2.0286,0.0,6.8774944127988755,7.1215625079796885,0.022378743566300863,7.679535516877566,-0.5579730088978776,-0.5597163113798098,-0.6018353462878273,7.077700170589739,Q3b,2.5k-5k,2k-5k,2020s,D9,False,6.23495,2113.0
283521,Are You A Robot?,2019.0,165,177.0,1.1667,0.0,5.631090909090909,5.937133389149189,0.09290915789079598,6.549713227370631,-0.6125798382214427,-0.6191977517435454,-0.7946817876874028,5.755031439683228,Q3b,100-199,100-199,2010s,D3,False,5.49981,26243.0
283584,GrandBois,2019.0,261,303.0,1.7857,0.0,6.569578544061302,6.7898420938561275,0.07387206548219741,6.835956856661335,-0.046114762805207654,-0.03521143870534704,-0.19090401115031458,6.645052845511021,Q3b,200-499,200-499,2010s,D5,False,5.61123,8959.0
283641,Ducks in Tow,2020.0,314,367.0,2.1538,0.0,6.981384394904459,7.181120244979705,0.06734970096955499,7.175533684311942,0.005586560667762974,0.002560644819081581,-0.1264188532325648,7.049114831079377,Q3b,200-499,200-499,2020s,D5,False,5.67707,6882.0
283649,Deep Blue,2019.0,1593,1731.0,1.9259,0.0,6.675907237915878,6.993302573763472,0.029901474719369332,7.285695229126516,-0.2923926553630434,-0.2905381174400201,-0.35099954581300724,6.9346956833135085,Q3b,1k-2.5k,1k-2k,2010s,D9,False,5.97276,3381.0
283797,Exit: The Game – The Stormy Flight,2019.0,1366,1528.0,1.913,0.0,6.798582730600294,7.134582076865939,0.03229052797868368,7.370134933002655,-0.2355528561367155,-0.23523111114121598,-0.29884229097493553,7.07129264202772,Q3b,1k-2.5k,1k-2k,2010s,D9,False,5.9964,3222.0
283948,Marco Polo II: In the Service of the Khan,2019.0,7598,8447.0,3.3776,0.0,7.924033612792841,8.401504052070024,0.013691494340661315,8.247449738479014,0.15405431359100952,0.11510868175908939,0.12721898468331333,8.374668723162328,Q3b,5k-10k,5k+,2010s,D10,True,7.3588,207.0
284217,Rush M.D.,2020.0,1361,1621.0,2.3667,0.0,7.413333548861134,7.676534244663609,0.032349787577035806,7.77217663370466,-0.0956423890410516,-0.11016061741178618,-0.1590479726920418,7.6131286610126185,Q3b,1k-2.5k,1k-2k,2020s,D8,False,6.24694,2061.0
284294,RatVille,2019.0,135,146.0,2.7143,0.0,7.045555555555556,7.345436316394344,0.10271493877055267,7.168347572044187,0.17708874435015698,0.18935417102406848,-0.024232535640126257,7.14411503640406,Q3b,100-199,100-199,2010s,D2,False,5.58224,10532.0
284306,Star Scrappers: Orbital,2021.0,486,546.0,2.2273,0.0,6.439325308641974,6.751453517256009,0.05413552603994694,7.2185059525349615,-0.46705243527895224,-0.4641754452271192,-0.5731580663172482,6.6453478862177136,Q3b,200-499,200-499,2020s,D6,False,5.65492,7416.0
284333,Yggdrasil Chronicles,2019.0,743,808.0,2.9762,0.0,7.2740342261103645,7.565181812360189,0.043783057763262564,7.630209237012666,-0.06502742465247735,-0.07627512990782392,-0.15084221786847196,7.4793670191441946,Q3b,500-999,500-999,2010s,D7,False,5.93082,3664.0
